row_index,query_gene,partner_uniprot,raw_logit,variance,adjusted_logit,probability
1194,EGFR,A6NI79,-0.825709342956543,0.07556398212909698,-0.8137243390083313,0.3070974051952362
1195,EGFR,Q13838,-0.6970740556716919,0.0811460018157959,-0.6862261891365051,0.33487313985824585
1196,EGFR,Q8IUX7,0.612565279006958,0.10074424743652344,0.6007961630821228,0.6458384394645691
1197,EGFR,Q7L523,-0.5191364288330078,0.07930666208267212,-0.5112366080284119,0.37490367889404297
1198,EGFR,Q9UHJ6,-0.2410687357187271,0.08504204452037811,-0.23714148998260498,0.4409908950328827
1199,EGFR,Q15366,-0.888353705406189,0.08492574095726013,-0.8739007711410522,0.294443279504776
1200,EGFR,P23381,-1.6199724674224854,0.08163997530937195,-1.5946125984191895,0.16873592138290405
1201,EGFR,Q8NE63,-0.36657583713531494,0.08678428083658218,-0.36048460006713867,0.41084223985671997
1202,EGFR,Q9NP79,-0.887732744216919,0.07639604061841965,-0.8747087717056274,0.2942754328250885
1203,EGFR,P53618,-0.9389394521713257,0.06563755869865417,-0.9270674586296082,0.28352004289627075
1204,EGFR,Q6ZU15,-0.6111834049224854,0.060300640761852264,-0.6040730476379395,0.353412389755249
1205,EGFR,Q8TEH3,1.610418438911438,0.08823301643133163,1.5832234621047974,0.8296605348587036
1206,EGFR,P53350,-0.11415223777294159,0.0677502453327179,-0.11266334354877472,0.47186392545700073
1207,EGFR,Q13283,-0.6931648850440979,0.08489932119846344,-0.6818910241127014,0.3358393609523773
1208,EGFR,Q8WY54,0.1508680135011673,0.07185234129428864,0.14878354966640472,0.5371274352073669
1209,EGFR,O15083,-0.5893531441688538,0.09439492225646973,-0.5787244439125061,0.35922616720199585
1210,EGFR,P25101,0.545051097869873,0.12576565146446228,0.5320704579353333,0.6299659013748169
1211,EGFR,A6NNT2,-1.0708262920379639,0.07113330066204071,-1.0561763048171997,0.25804081559181213
1212,EGFR,Q9H4K7,-0.9505801200866699,0.09819057583808899,-0.9327667951583862,0.28236374258995056
1213,EGFR,Q8NFT6,-1.0042612552642822,0.12377361208200455,-0.9807099103927612,0.27275094389915466
1214,EGFR,P10253,0.9252232909202576,0.11208681017160416,0.9055092930793762,0.7120802998542786
1215,EGFR,Q6NXG1,0.4614894688129425,0.07332393527030945,0.45498546957969666,0.6118239164352417
1216,EGFR,Q9UJX2,-0.845026969909668,0.07239897549152374,-0.8332646489143372,0.3029552102088928
1217,EGFR,Q15027,0.25744959712028503,0.07058399170637131,0.25395408272743225,0.5631494522094727
1218,EGFR,Q9UK23,1.2403192520141602,0.09839500486850739,1.217029333114624,0.7715403437614441
1219,EGFR,Q9NSD5,0.4600043296813965,0.1167062520980835,0.44981223344802856,0.6105945706367493
1220,EGFR,P57058,0.3741079866886139,0.09000315517187119,0.36766695976257324,0.5908951163291931
1221,EGFR,Q6ZN84,-1.46139395236969,0.07254260778427124,-1.4410127401351929,0.1913885772228241
1222,EGFR,Q8TB03,0.3987656533718109,0.12278768420219421,0.3894859552383423,0.5961589217185974
1223,EGFR,Q9P2M4,0.581360936164856,0.09244930744171143,0.5710868239402771,0.639013946056366
1224,EGFR,Q6ZWT7,-0.8975273966789246,0.09599483758211136,-0.881074070930481,0.2929552495479584
1225,EGFR,Q9Y5K3,-1.0189661979675293,0.07935544848442078,-1.003450870513916,0.26826348900794983
1226,EGFR,Q9NZU5,-1.173238754272461,0.0620923712849617,-1.1591911315917969,0.23881429433822632
1227,EGFR,Q15019,-0.27177101373672485,0.06497032195329666,-0.26836904883384705,0.43330755829811096
1228,EGFR,O75467,-0.9532248377799988,0.11979031562805176,-0.931565523147583,0.28260722756385803
1229,EGFR,Q5H9T9,-1.0234057903289795,0.11282601952552795,-1.0014606714248657,0.26865434646606445
1230,EGFR,A8MW95,-1.0223350524902344,0.07101787626743317,-1.0083707571029663,0.2672988176345825
1231,EGFR,Q6BEB4,-0.9308828115463257,0.11937975883483887,-0.909801185131073,0.28704050183296204
1232,EGFR,Q9NXE8,-2.216409683227539,0.08970096707344055,-2.1783745288848877,0.10170934349298477
1233,EGFR,Q9P2F5,-0.1106288731098175,0.07389618456363678,-0.10905781388282776,0.4727625548839569
1234,EGFR,Q7RTR2,0.24001923203468323,0.08219091594219208,0.23623709380626678,0.558786153793335
1235,EGFR,O60861,0.6389663219451904,0.08747714757919312,0.6282662749290466,0.6520962715148926
1236,EGFR,Q2MV58,0.21913336217403412,0.12244993448257446,0.21404744684696198,0.5533084869384766
1237,EGFR,Q86XL3,0.3855934739112854,0.10339275002479553,0.3779960572719574,0.5933896899223328
1238,EGFR,Q14563,1.5004721879959106,0.11245062947273254,1.4684005975723267,0.8128141760826111
1239,EGFR,Q9BWE0,-1.1290764808654785,0.12729182839393616,-1.101872444152832,0.24938923120498657
1240,EGFR,Q9BRD0,-1.6062012910842896,0.08758307993412018,-1.5792723894119263,0.17089855670928955
1241,EGFR,Q9BQ95,-1.4370567798614502,0.09648507833480835,-1.4105820655822754,0.1961422711610794
1242,EGFR,Q8TAT6,-0.34174633026123047,0.06397444754838943,-0.33753275871276855,0.4164089262485504
1243,EGFR,Q969T3,0.3802081346511841,0.08157830685377121,0.3742605447769165,0.5924880504608154
1244,EGFR,Q9BYZ6,0.12244018167257309,0.0654301792383194,0.1208968535065651,0.5301874876022339
1245,EGFR,Q9H4H8,-0.46957093477249146,0.07153107225894928,-0.4631115198135376,0.3862479627132416
1246,EGFR,Q684P5,0.594046950340271,0.09649646282196045,0.5831015706062317,0.6417807936668396
1247,EGFR,P53985,0.5188308954238892,0.12354506552219391,0.5066852569580078,0.6240290999412537
1248,EGFR,Q9NZC9,-1.0560928583145142,0.07016650587320328,-1.0418368577957153,0.2607957422733307
1249,EGFR,Q9H244,0.7711467742919922,0.13177822530269623,0.751936137676239,0.6796004176139832
1250,EGFR,Q13106,-0.6328696012496948,0.1459035873413086,-0.6154828071594238,0.3508095145225525
1251,EGFR,Q9HCX4,0.04023042321205139,0.08653292804956436,0.03956381976604462,0.5098896622657776
1252,EGFR,Q9H0Q0,-0.7754901647567749,0.1020735502243042,-0.7603998184204102,0.318559467792511
1253,EGFR,Q6L8Q7,1.1235361099243164,0.07712364196777344,1.1068991422653198,0.751550555229187
1254,EGFR,Q9C0D9,-1.3224557638168335,0.0981176346540451,-1.2976915836334229,0.21455377340316772
1255,EGFR,P30968,0.36273759603500366,0.1251784861087799,0.35413774847984314,0.5876206159591675
1256,EGFR,Q8IWQ3,0.17344136536121368,0.07754060626029968,0.17085953056812286,0.5426112413406372
1257,EGFR,Q13867,0.09984249621629715,0.07436372339725494,0.09841583669185638,0.5245841145515442
1258,EGFR,Q9P2K3,-0.8609884977340698,0.09070758521556854,-0.8460518717765808,0.3002617061138153
1259,EGFR,O43897,1.3968530893325806,0.11573013663291931,1.3661541938781738,0.7967581152915955
1260,EGFR,Q6ZNE9,-1.1920264959335327,0.08827146887779236,-1.1718883514404297,0.23651382327079773
1261,EGFR,Q4J6C6,-0.642612099647522,0.07611647248268127,-0.6332181096076965,0.3467811942100525
1262,EGFR,Q99501,0.25577104091644287,0.11336348950862885,0.2502611577510834,0.5622407793998718
1263,EGFR,O94885,0.6803308725357056,0.07421737164258957,0.6706282496452332,0.6616438627243042
1264,EGFR,Q9BTD8,-1.629323124885559,0.09224951267242432,-1.600589394569397,0.1678992509841919
1265,EGFR,Q9UMX0,-1.112605094909668,0.111439049243927,-1.0890311002731323,0.2518007755279541
1266,EGFR,Q8NHP7,-1.0276060104370117,0.08156108856201172,-1.011534571647644,0.26667964458465576
1267,EGFR,Q96IV0,-0.7393831014633179,0.07033480703830719,-0.729378879070282,0.32533103227615356
1268,EGFR,Q4G0U5,-1.5436748266220093,0.07048849761486053,-1.5227433443069458,0.17905789613723755
1269,EGFR,Q9NZ20,0.5840819478034973,0.10354430973529816,0.5725573301315308,0.6393530964851379
1270,EGFR,P53671,0.45868074893951416,0.0774407833814621,0.4518614709377289,0.6110817193984985
1271,EGFR,Q9HCJ3,-1.7761077880859375,0.06612709164619446,-1.7534863948822021,0.1476079821586609
1272,EGFR,Q8TF76,-0.5611497163772583,0.09152959287166595,-0.5513287782669067,0.36555615067481995
1273,EGFR,Q96C12,-0.44638460874557495,0.06597840785980225,-0.44071176648139954,0.3915713429450989
1274,EGFR,Q5T890,-1.4276411533355713,0.0740489512681961,-1.4073259830474854,0.19665616750717163
1275,EGFR,Q15058,-1.6742966175079346,0.06133565306663513,-1.6544897556304932,0.1605030596256256
1276,EGFR,Q9BTC8,-1.3030668497085571,0.09437251091003418,-1.2795720100402832,0.21762309968471527
1277,EGFR,Q14694,-0.9478676319122314,0.0825510174036026,-0.9328675270080566,0.282343327999115
1278,EGFR,Q96F86,-0.6296358108520508,0.06737654656171799,-0.6214678883552551,0.34944769740104675
1279,EGFR,Q9NP61,-0.6857700943946838,0.07669397443532944,-0.6756708025932312,0.3372282087802887
1280,EGFR,Q9NTJ3,-1.5135154724121094,0.055303625762462616,-1.4973434209823608,0.1828220784664154
1281,EGFR,Q8N145,0.7549428343772888,0.08554795384407043,0.7425726652145386,0.677558183670044
1282,EGFR,Q9UEY8,-0.17246434092521667,0.06173795461654663,-0.17041094601154327,0.45750007033348083
1283,EGFR,Q8ND83,-0.3282487988471985,0.11185754835605621,-0.32126855850219727,0.42036664485931396
1284,EGFR,Q8NEL9,-0.24472373723983765,0.07430988550186157,-0.2412293255329132,0.43998342752456665
1285,EGFR,Q6XQN6,-0.5084218382835388,0.07804179191589355,-0.500805675983429,0.3773513436317444
1286,EGFR,Q03112,-1.2130738496780396,0.07037205249071121,-1.1966516971588135,0.2320713847875595
1287,EGFR,P47974,-0.8223860263824463,0.13018912076950073,-0.8021368980407715,0.3095686137676239
1288,EGFR,P48147,-0.4577476680278778,0.07318548113107681,-0.45130833983421326,0.3890497386455536
1289,EGFR,Q13490,0.3950941860675812,0.08995082974433899,0.3882957100868225,0.5958724021911621
1290,EGFR,Q9NPF5,-1.6752783060073853,0.08757828176021576,-1.6471925973892212,0.16148874163627625
1291,EGFR,Q05086,-0.28788143396377563,0.07421421259641647,-0.2837759852409363,0.42952826619148254
1292,EGFR,O75146,0.7622835636138916,0.09203983843326569,0.7488701343536377,0.6789324283599854
1293,EGFR,Q9H3S7,0.7711673974990845,0.07457277923822403,0.760117769241333,0.6813793182373047
1294,EGFR,O43299,-0.687461256980896,0.07826311141252518,-0.6771345734596252,0.33690112829208374
1295,EGFR,Q9C000,0.3246401846408844,0.10867952555418015,0.3179267644882202,0.5788189172744751
1296,EGFR,Q9UFE4,-1.5368986129760742,0.09060099720954895,-1.5102665424346924,0.18089929223060608
1297,EGFR,Q9BYV9,-0.7333743572235107,0.071470707654953,-0.7232944369316101,0.3266679346561432
1298,EGFR,Q8IUZ0,-1.0668456554412842,0.10102579742670059,-1.0462929010391235,0.2599376142024994
1299,EGFR,P13798,-0.7798788547515869,0.06445467472076416,-0.7701924443244934,0.3164374828338623
1300,EGFR,Q5T6F2,-1.6715929508209229,0.06718049943447113,-1.6499700546264648,0.16111299395561218
1301,EGFR,Q86WN1,0.6580795049667358,0.08633801341056824,0.6471993327140808,0.6563790440559387
1302,EGFR,Q9UF56,-0.6875612735748291,0.08365307003259659,-0.6765387058258057,0.3370342552661896
1303,EGFR,P32298,0.39758428931236267,0.09266187250614166,0.3905421793460846,0.5964131951332092
1304,EGFR,Q8IYY4,-1.245089054107666,0.06683498620986938,-1.2290644645690918,0.2263452112674713
1305,EGFR,Q9NRJ4,0.6648794412612915,0.07842198014259338,0.6548720598220825,0.6581075191497803
1306,EGFR,Q8TAF3,-0.8128485679626465,0.06699292361736298,-0.8023627400398254,0.30952033400535583
1307,EGFR,Q15477,-0.7429676055908203,0.08269146084785461,-0.7311905026435852,0.3249335289001465
1308,EGFR,Q14168,1.183660864830017,0.08064773678779602,1.165351152420044,0.7623037099838257
1309,EGFR,Q9BRS8,-0.9956673383712769,0.07953885197639465,-0.9804726243019104,0.27279800176620483
1310,EGFR,Q16515,0.33145198225975037,0.09696339070796967,0.32531625032424927,0.5806193351745605
1311,EGFR,Q8TEK3,-1.5217349529266357,0.07059439271688461,-1.5010706186294556,0.18226590752601624
1312,EGFR,P58400,0.6418054103851318,0.1307004690170288,0.6259428262710571,0.6515689492225647
1313,EGFR,P20794,-1.0349421501159668,0.07691645622253418,-1.0196572542190552,0.26509416103363037
1314,EGFR,Q9HCM1,-1.6849958896636963,0.11364395916461945,-1.6486103534698486,0.16129685938358307
1315,EGFR,P43630,0.4454302191734314,0.14146359264850616,0.43355056643486023,0.6067211627960205
1316,EGFR,Q5U651,0.9045709371566772,0.09483788907527924,0.8881828784942627,0.7085149884223938
1317,EGFR,Q8TCS8,-1.373319149017334,0.06795969605445862,-1.3553526401519775,0.20499667525291443
1318,EGFR,Q9HAQ2,-1.0426421165466309,0.06416875123977661,-1.0297484397888184,0.26313287019729614
1319,EGFR,Q96CN9,-1.3436145782470703,0.06451535224914551,-1.3269110918045044,0.2096707671880722
1320,EGFR,O14901,-1.043354868888855,0.08514854311943054,-1.0263367891311646,0.2637948989868164
1321,EGFR,O75084,0.973669171333313,0.10526201128959656,0.9541484117507935,0.7219487428665161
1322,EGFR,P16662,-0.12878504395484924,0.10068198293447495,-0.12631221115589142,0.46846386790275574
1323,EGFR,Q8IW41,-0.6410425901412964,0.06855011731386185,-0.6325846910476685,0.34692469239234924
1324,EGFR,Q9BVL4,-0.8994343280792236,0.09107787907123566,-0.883768618106842,0.2923974394798279
1325,EGFR,O75038,0.8507729768753052,0.0831882432103157,0.8372079730033875,0.6978768110275269
1326,EGFR,Q8WV83,0.6232728362083435,0.0931418240070343,0.6121776700019836,0.6484374403953552
1327,EGFR,P14784,1.1291098594665527,0.11609284579753876,1.1042200326919556,0.7510499954223633
1328,EGFR,Q8N412,-0.81061851978302,0.13088923692703247,-0.7905557751655579,0.31204935908317566
1329,EGFR,Q6P4F1,0.2539336383342743,0.11351028084754944,0.24845649302005768,0.5617965459823608
1330,EGFR,Q99593,-0.41970711946487427,0.10940755158662796,-0.41097143292427063,0.3986792266368866
1331,EGFR,Q8IX12,-1.4518957138061523,0.06788510084152222,-1.4329216480255127,0.19264386594295502
1332,EGFR,Q9NY59,0.24905705451965332,0.09435266256332397,0.2445673793554306,0.5608389377593994
1333,EGFR,P50993,-0.1571175456047058,0.10753889381885529,-0.15390150249004364,0.4616003632545471
1334,EGFR,Q9UGK8,-0.38947826623916626,0.08171843737363815,-0.3833754062652588,0.40531301498413086
1335,EGFR,Q9BYT8,-0.6687425971031189,0.06979253888130188,-0.6597625017166138,0.3407929539680481
1336,EGFR,Q8N9V3,-0.17448338866233826,0.07488694787025452,-0.17197301983833313,0.4571123719215393
1337,EGFR,Q5MY95,0.42410528659820557,0.11941619217395782,0.4144977629184723,0.6021658182144165
1338,EGFR,P29371,0.7185831069946289,0.11816465854644775,0.702469527721405,0.6687350869178772
1339,EGFR,Q9Y6M1,-0.6350599527359009,0.08317771553993225,-0.6249355673789978,0.34865978360176086
1340,EGFR,Q6NUI6,0.20045341551303864,0.12637433409690857,0.19565723836421967,0.548758864402771
1341,EGFR,O95622,0.34153926372528076,0.09001900255680084,0.3356579840183258,0.5831354260444641
1342,EGFR,Q6ZRQ5,-1.094090223312378,0.08055257797241211,-1.0771856307983398,0.2540389895439148
1343,EGFR,Q07092,0.35281288623809814,0.12365126609802246,0.3445468246936798,0.5852945446968079
1344,EGFR,P78414,-1.0503883361816406,0.08956542611122131,-1.032389521598816,0.26262110471725464
1345,EGFR,Q9UPS8,-1.1926404237747192,0.07300940155982971,-1.1759026050567627,0.2357897162437439
1346,EGFR,Q96B70,-1.2528369426727295,0.07821296900510788,-1.2340291738510132,0.22547701001167297
1347,EGFR,P21554,0.5748680830001831,0.12095850706100464,0.5616828203201294,0.6368418335914612
1348,EGFR,A8MPP1,-0.8671836256980896,0.06318042427301407,-0.8566219210624695,0.2980456054210663
1349,EGFR,Q8NCT3,-0.8409579396247864,0.09957370162010193,-0.8249831795692444,0.304706871509552
1350,EGFR,Q8N715,-1.6006507873535156,0.0975237786769867,-1.570853590965271,0.17209473252296448
1351,EGFR,Q9NZ53,-0.03588951379060745,0.11290768533945084,-0.03511938452720642,0.4912210702896118
1352,EGFR,Q14746,-1.437901496887207,0.07876042276620865,-1.4161678552627563,0.19526304304599762
1353,EGFR,Q96RD9,0.7211032509803772,0.1452018916606903,0.7013837099075317,0.668494462966919
1354,EGFR,Q9NRH2,0.08030124008655548,0.06994239240884781,0.07922066003084183,0.5197948217391968
1355,EGFR,Q13203,0.3146107494831085,0.08364151418209076,0.30956780910491943,0.5767797827720642
1356,EGFR,Q9HCI7,-1.0274379253387451,0.07982871681451797,-1.011702537536621,0.2666468024253845
1357,EGFR,P21397,-0.5536388158798218,0.0793805867433548,-0.5452063083648682,0.3669773042201996
1358,EGFR,Q9UBN4,0.41681644320487976,0.0993218719959259,0.4089180827140808,0.6008284091949463
1359,EGFR,Q6MZP7,-1.701655387878418,0.08901506662368774,-1.6726714372634888,0.15806832909584045
1360,EGFR,O14561,-1.0486760139465332,0.12116293609142303,-1.024584174156189,0.2641354203224182
1361,EGFR,O14832,-0.43786779046058655,0.10706515610218048,-0.42894330620765686,0.3943786919116974
1362,EGFR,O75323,-0.6367547512054443,0.11011222749948502,-0.6234187483787537,0.349004328250885
1363,EGFR,P10109,-1.4836082458496094,0.09300920367240906,-1.4572343826293945,0.18889068067073822
1364,EGFR,P13804,-1.503629446029663,0.08735774457454681,-1.4784833192825317,0.1856566220521927
1365,EGFR,P27144,-0.7649848461151123,0.07666459679603577,-0.75372314453125,0.32001057267189026
1366,EGFR,P30405,-0.904661238193512,0.11813279986381531,-0.8843802809715271,0.2922708988189697
1367,EGFR,P38117,-0.42693790793418884,0.07847811281681061,-0.42050743103027344,0.39639532566070557
1368,EGFR,P40926,-1.7076843976974487,0.09401657432317734,-1.6770073175430298,0.15749216079711914
1369,EGFR,P49406,-1.9199243783950806,0.10460002720355988,-1.8816672563552856,0.13219748437404633
1370,EGFR,P52815,-1.6681009531021118,0.08560416102409363,-1.6407506465911865,0.1623629480600357
1371,EGFR,P82663,-0.9165410995483398,0.10062563419342041,-0.8989518284797668,0.2892659306526184
1372,EGFR,P82912,-1.5899467468261719,0.10973992943763733,-1.5567564964294434,0.17411255836486816
1373,EGFR,P82914,-1.5936973094940186,0.11043909937143326,-1.5602235794067383,0.17361456155776978
1374,EGFR,P82930,-0.5253255367279053,0.12275037914514542,-0.5131042003631592,0.3744661211967468
1375,EGFR,P82932,-1.1777437925338745,0.0911184549331665,-1.157221794128418,0.23917247354984283
1376,EGFR,Q13084,-1.4404220581054688,0.09995683282613754,-1.4129576683044434,0.19576798379421234
1377,EGFR,Q13907,-0.9525278806686401,0.07966966927051544,-0.9379681944847107,0.28131094574928284
1378,EGFR,Q16740,-1.304104208946228,0.09044834971427917,-1.2815431356430054,0.21728767454624176
1379,EGFR,Q6P1L8,-1.5552862882614136,0.10855944454669952,-1.523158073425293,0.1789969503879547
1380,EGFR,Q7Z7H8,-1.6963601112365723,0.09316593408584595,-1.6661548614501953,0.1589375138282776
1381,EGFR,Q86SX6,-1.665144681930542,0.10376402735710144,-1.6322218179702759,0.16352620720863342
1382,EGFR,Q8IXM3,-1.6898283958435059,0.10366895794868469,-1.656447172164917,0.16023948788642883
1383,EGFR,Q8N183,-1.6852443218231201,0.10311485081911087,-1.652126431465149,0.16082176566123962
1384,EGFR,Q8NFV4,-0.6569857597351074,0.11683553457260132,-0.6424137353897095,0.3447011113166809
1385,EGFR,Q8TAA5,-1.1511306762695312,0.09429001808166504,-1.1303930282592773,0.24408859014511108
1386,EGFR,Q8TB37,-1.2557377815246582,0.08989697694778442,-1.234142541885376,0.22545720636844635
1387,EGFR,Q8WWC4,-1.4992382526397705,0.10680527985095978,-1.4687530994415283,0.18713219463825226
1388,EGFR,Q96EH3,-1.592348337173462,0.0960305780172348,-1.5631470680236816,0.17319552600383759
1389,EGFR,Q96EL3,-0.5700708031654358,0.1116054430603981,-0.557974636554718,0.36401620507240295
1390,EGFR,Q96GC5,-1.5232125520706177,0.11383630335330963,-1.4902666807174683,0.1838817000389099
1391,EGFR,Q96T66,-0.2738712430000305,0.1033528596162796,-0.2684771716594696,0.4332810044288635
1392,EGFR,Q99757,-1.1134158372879028,0.12618859112262726,-1.0868133306503296,0.2522188127040863
1393,EGFR,Q9BQP7,-0.8541361689567566,0.10905855894088745,-0.8364133238792419,0.3022907078266144
1394,EGFR,Q9BSH4,-1.5086973905563354,0.11148203909397125,-1.4767191410064697,0.1859234869480133
1395,EGFR,Q9BT30,0.037164703011512756,0.08720284700393677,0.03654424846172333,0.5091350078582764
1396,EGFR,Q9BX68,-0.9526541233062744,0.11039093136787415,-0.9326531291007996,0.28238677978515625
1397,EGFR,Q9BY49,-0.6610873937606812,0.08109009265899658,-0.6508064270019531,0.3428078293800354
1398,EGFR,Q9BYC9,-1.4335904121398926,0.12593072652816772,-1.399405598640442,0.19791045784950256
1399,EGFR,Q9BYD2,-1.6495206356048584,0.11262578517198563,-1.6142101287841797,0.16600491106510162
1400,EGFR,Q9BYN8,-1.6259920597076416,0.11529836058616638,-1.590386152267456,0.16932956874370575
1401,EGFR,Q9H0U6,-1.6769652366638184,0.10041249543428421,-1.6448490619659424,0.16180633008480072
1402,EGFR,Q9H2U2,-1.0561761856079102,0.1185772567987442,-1.0324125289916992,0.2626166343688965
1403,EGFR,Q9HD33,-1.6685755252838135,0.10645532608032227,-1.63475501537323,0.16318000853061676
1404,EGFR,Q9NYK5,-1.3026654720306396,0.09419569373130798,-1.279220700263977,0.21768291294574738
1405,EGFR,Q9UIJ7,-0.873211681842804,0.0834832489490509,-0.859240710735321,0.29749801754951477
1406,EGFR,Q9Y2D0,0.3146314024925232,0.1293584406375885,0.3069320619106293,0.5761362314224243
1407,EGFR,Q9Y2Q3,-1.1376395225524902,0.0857517272233963,-1.118955373764038,0.24620510637760162
1408,EGFR,Q9Y2Q9,-0.8559706211090088,0.11610966175794601,-0.8370991349220276,0.3021460771560669
1409,EGFR,Q9Y399,-1.3146260976791382,0.09124980866909027,-1.291686773300171,0.2155674397945404
1410,EGFR,O15254,-0.567147433757782,0.08345558494329453,-0.5580762624740601,0.36399272084236145
1411,EGFR,O43615,-1.3754241466522217,0.10239455848932266,-1.3485779762268066,0.20610295236110687
1412,EGFR,O60508,-1.269071102142334,0.08637502044439316,-1.2480804920196533,0.223032608628273
1413,EGFR,O75439,-0.913062572479248,0.131428062915802,-0.8903747200965881,0.29103249311447144
1414,EGFR,O75648,-0.6433604955673218,0.08791229128837585,-0.6325345635414124,0.34693607687950134
1415,EGFR,O75879,-0.8670904636383057,0.1041509360074997,-0.8498845100402832,0.2994570732116699
1416,EGFR,O75909,-0.39463913440704346,0.09862034022808075,-0.387212336063385,0.40438851714134216
1417,EGFR,P00480,-1.2520732879638672,0.08319827169179916,-1.2321072816848755,0.22581280767917633
1418,EGFR,P09110,-1.1932129859924316,0.08549252152442932,-1.1736738681793213,0.23619157075881958
1419,EGFR,P23368,-1.2018475532531738,0.08365420997142792,-1.1825799942016602,0.2345886379480362
1420,EGFR,P24752,-1.4908342361450195,0.08194731920957565,-1.4674100875854492,0.18733657896518707
1421,EGFR,P33240,-1.2595497369766235,0.08000177890062332,-1.2402186393737793,0.2243979424238205
1422,EGFR,P38432,-1.4457863569259644,0.09025518596172333,-1.4208263158798218,0.19453208148479462
1423,EGFR,P49448,-1.449418306350708,0.08730091899633408,-1.4251941442489624,0.1938485950231552
1424,EGFR,P49590,-1.3060405254364014,0.07782115042209625,-1.2865301370620728,0.21644070744514465
1425,EGFR,P78540,-0.5561897158622742,0.10539323091506958,-0.5450253486633301,0.3670193552970886
1426,EGFR,P82650,-1.3752357959747314,0.09605726599693298,-1.3500093221664429,0.20586882531642914
1427,EGFR,P82933,-1.3368717432022095,0.11409159749746323,-1.3078936338424683,0.2128395289182663
1428,EGFR,Q03989,-1.3672716617584229,0.08053071051836014,-1.3461517095565796,0.20650023221969604
1429,EGFR,Q10713,-0.797547459602356,0.11696374416351318,-0.7798389196395874,0.3143545687198639
1430,EGFR,Q16822,-0.965441882610321,0.08000918477773666,-0.9506232738494873,0.2787594795227051
1431,EGFR,Q4G0N4,-0.5917148590087891,0.1027025505900383,-0.5801318287849426,0.358902245759964
1432,EGFR,Q4G176,-0.3260118365287781,0.11814790219068527,-0.3187023103237152,0.42099201679229736
1433,EGFR,Q5T440,-1.2122433185577393,0.0938330590724945,-1.1905077695846558,0.23316814005374908
1434,EGFR,Q6IN84,-0.8706119060516357,0.10873793065547943,-0.8525986671447754,0.29888802766799927
1435,EGFR,Q8IU81,-0.6377816796302795,0.07373300939798355,-0.6287440061569214,0.34779539704322815
1436,EGFR,Q8IVS2,-0.8496293425559998,0.09710570424795151,-0.833878755569458,0.30282554030418396
1437,EGFR,Q8N9L9,-0.1880962997674942,0.11015132069587708,-0.18415552377700806,0.45409077405929565
1438,EGFR,Q92908,-0.6766879558563232,0.08969812840223312,-0.6650758981704712,0.3396003246307373
1439,EGFR,Q969P6,-0.9855250120162964,0.10744895040988922,-0.9653685688972473,0.2758046090602875
1440,EGFR,Q96DV4,-1.0323948860168457,0.0822250247001648,-1.0161200761795044,0.2657838463783264
1441,EGFR,Q96EY7,-1.5037474632263184,0.09946165978908539,-1.475213646888733,0.18615145981311798
1442,EGFR,Q96QE5,-1.265413522720337,0.09427352249622345,-1.2426209449768066,0.22398008406162262
1443,EGFR,Q9BWN1,0.3689984381198883,0.10413074493408203,0.3616776764392853,0.5894465446472168
1444,EGFR,Q9BZE1,-1.3264086246490479,0.09606902301311493,-1.302074909210205,0.21381601691246033
1445,EGFR,Q9H2S9,-1.0901626348495483,0.09262944757938385,-1.0708600282669067,0.2552395761013031
1446,EGFR,Q9H4B0,-1.1502439975738525,0.08209959417581558,-1.1321384906768799,0.2437666803598404
1447,EGFR,Q9H6R3,-1.1772246360778809,0.08327992260456085,-1.158434271812439,0.2389519214630127
1448,EGFR,Q9H9P8,-0.5983492136001587,0.09046067297458649,-0.5879964232444763,0.3570947051048279
1449,EGFR,Q9HC36,-1.1742472648620605,0.11017531156539917,-1.1496405601501465,0.24055474996566772
1450,EGFR,Q9HCC0,-1.571448564529419,0.07700785249471664,-1.548213243484497,0.17534446716308594
1451,EGFR,Q9NVH6,-0.5418908596038818,0.08237549662590027,-0.5333331823348999,0.3697398006916046
1452,EGFR,Q9NWS8,-1.4551661014556885,0.08356322348117828,-1.4318623542785645,0.19280867278575897
1453,EGFR,Q9NXV6,-0.86404949426651,0.11311525851488113,-0.8454753756523132,0.3003828823566437
1454,EGFR,Q9P0Z9,-0.5663172006607056,0.1010567843914032,-0.5554038286209106,0.36461156606674194
1455,EGFR,Q9P2R7,-1.4236364364624023,0.08945217728614807,-1.399271845817566,0.1979316920042038
1456,EGFR,Q9UGM6,-1.5011265277862549,0.09300023317337036,-1.474443793296814,0.18626812100410461
1457,EGFR,Q9UGN5,-0.5149033069610596,0.06368261575698853,-0.5085832476615906,0.37552574276924133
1458,EGFR,Q9UGP5,-0.9132419228553772,0.07794642448425293,-0.8995778560638428,0.28913724422454834
1459,EGFR,Q9Y483,-0.9582180976867676,0.0761437714099884,-0.9442054033279419,0.28005164861679077
1460,EGFR,O00411,-0.42026835680007935,0.08965060114860535,-0.4130602180957794,0.3981785774230957
1461,EGFR,O15381,-0.9729633927345276,0.05703463405370712,-0.9622471928596497,0.2764284908771515
1462,EGFR,P05165,-0.765320897102356,0.07926101982593536,-0.7536813020706177,0.3200196921825409
1463,EGFR,P11498,-1.0890555381774902,0.06822876632213593,-1.0747525691986084,0.2545003294944763
