row_index,ipin_baseline_score,ipin_optimized_score
1094,-3.382713874181112,-2.338494618733724
1095,-1.9845384359359741,-2.5315645138422647
1096,-1.4021937449773152,-0.7557470202445984
1097,-2.797524849573771,-1.9645791053771973
1098,-2.461357275644938,-2.203378756841024
1099,-1.8084822098414104,-2.4301668802897134
1100,-4.260087013244629,-4.676492849985759
1101,-3.1202073891957602,-3.9241036574045816
1102,-2.571598529815674,-2.6219613552093506
1103,-2.7005980014801025,-2.3796300888061523
1104,-2.3690271377563477,-3.0164217154184976
1105,-1.5781963268915813,-3.1960481802622476
1106,-1.9080849091211955,-1.9384827613830566
1107,-2.9531071186065674,-3.6777796745300293
1108,-2.164466381072998,-2.76527468363444
1109,-2.460302988688151,-2.629268010457357
1110,-2.7177559534708657,-2.5369110902150473
1111,-1.5972421566645305,-1.79564102490743
1112,-2.6851589679718018,-2.9629788398742676
1113,-1.0879109104474385,-0.8164596954981486
1114,-4.234329541524251,-4.062417030334473
1115,-0.7536092400550842,-1.6765766739845276
1116,-3.430665890375773,-4.020879586537679
1117,-1.7675721645355225,-1.4408743381500244
1118,-3.0935680071512857,-3.2835694948832193
1119,-2.2996830145517984,-2.5058985551198325
1120,-1.2610486348470051,-0.9089089433352152
1121,-1.9671708345413208,-2.9742825031280518
1122,-1.6819417476654053,-1.0344668527444203
1123,-1.8148266077041626,-1.8245644966761272
1124,-2.283280928929647,-2.634362061818441
1125,-2.195619503657023,-2.667605400085449
1126,-2.6057183742523193,-1.1159578959147136
1127,-0.5094342529773712,0.046805620193481445
1128,-3.5944828192392984,-4.147067467371623
1129,-3.355209747950236,-4.193145036697388
1130,-2.1247567733128867,-3.5191460450490317
1131,-2.0119940042495728,-1.612469772497813
1132,-3.3282225926717124,-4.067521731058757
1133,-2.7076985836029053,-2.4006946881612143
1134,-2.858034690221151,-3.1063876946767173
1135,-2.3978734811147056,-3.3315916856129966
1136,-2.784950097401937,-2.772265672683716
1137,-1.8926769892374675,-0.06581624845663707
1138,-4.35558557510376,-4.311748345692952
1139,-2.1121642192204795,-0.8585180640220642
1140,-1.6195512612660725,-1.9754478931427002
1141,-3.23248283068339,-4.602903683980306
1142,-2.5841809113820395,-4.09442154566447
1143,-1.614912708600362,-0.7580069104830424
1144,-2.1993892987569175,-2.5240976015726724
1145,-2.296830177307129,-4.33176835378011
1146,-1.4053988059361775,-2.801075299580892
1147,-1.6278682152430217,-0.18826026717821756
1148,-0.016733724623918533,-0.741109033425649
1149,-2.7198731104532876,-1.5397230784098308
1150,-1.4287199179331462,-1.7633686065673828
1151,-1.4506134192148845,0.39727691809336346
1152,-1.7628135283788045,-2.02227516969045
1153,-2.080299139022827,-2.123509963353475
1154,-1.1946179866790771,-0.9280778368314108
1155,-1.7802966435750325,-1.3442296187082927
1156,-2.7100677490234375,-1.9117017189661663
1157,-3.6548031171162925,-4.512831846872966
1158,-1.8322807550430298,-3.615297555923462
1159,2.847214619318644,2.8115498224894204
1160,-2.3829243183135986,-2.5920311212539673
1161,-1.8764386971791585,-0.9877196947733561
1162,-2.8414835135142007,-4.3607847690582275
1163,-1.302299936612447,-1.4444632331530254
1164,-2.0332084496816,-3.1939048767089844
1165,0.8659396767616272,0.31941266854604083
1166,-2.38053305943807,-2.724114259084066
1167,-3.0554967721303306,-2.9231940110524497
1168,-0.7695108552773794,-1.2483966151873271
1169,-1.761662522951762,-2.4650426705678306
1170,-0.796312948067983,-1.2835792700449626
1171,-0.36814089864492416,-0.6033288575708866
1172,-1.9553521871566772,-2.6010399659474692
1173,-2.0495609045028687,-2.0126229921976724
1174,-0.10789968073368073,0.6506165688236555
1175,-2.117547035217285,-3.4284801483154297
1176,-0.8301421403884888,-1.7290613651275635
1177,-1.7065328359603882,-1.44355704387029
1178,-1.7836337486902873,-1.705806056658427
1179,-2.5168710549672446,-2.144151051839193
1180,-1.4913397630055745,-1.8213290770848591
1181,-2.5885846614837646,-4.025306224822998
1182,-2.457305828730265,-3.9365886052449546
1183,-2.693345626195272,-3.455003102620443
1184,-3.027621030807495,-3.3025546868642173
1185,-1.6213741699854534,-2.212987780570984
1186,-1.4876952568689983,-0.3839858869711558
1187,-2.9213527838389077,-2.709587256113688
1188,-2.746556599934896,-2.67706036567688
1189,-1.925405780474345,-2.9838408629099527
1190,-2.078882654507955,-3.743706782658895
1191,-2.064416289329529,-3.212205251057943
1192,-2.0907713174819946,-2.741473118464152
1193,-1.6181258360544841,-0.2190348282456398
1194,-1.5384933551152546,-2.9947582880655923
1195,-2.230302651723226,-2.155258536338806
1196,-1.6927673021952312,-2.0692776838938394
1197,-1.6095743974049885,-3.293834924697876
1198,-2.1755128701527915,-2.029806931813558
1199,-2.7537099520365396,-3.6193780104319253
1200,-1.6622341871261597,-4.212703466415405
1201,-2.588529109954834,-2.948206901550293
1202,-1.5922513405481975,-3.263432264328003
1203,-2.0937547286351523,-2.6766579151153564
1204,-2.445754051208496,-2.869443416595459
1205,-2.3848968346913657,-2.6361090342203775
1206,-2.0295241276423135,-2.5609546502431235
1207,-2.5464982191721597,-2.786640008290609
1208,-1.1340612570444744,-1.1495190262794495
1209,-2.841067314147949,-4.039369106292725
1210,-2.542370875676473,-1.540548324584961
1211,-1.842294454574585,-2.3723181883494058
1212,-1.9791870911916096,-2.3592087825139365
1213,-2.0614827473958335,-1.6122156778971355
1214,-1.7969698111216228,-1.8395304282506306
1215,-2.092014710108439,-1.9610629479090373
1216,-1.2469266255696614,-1.2232911586761475
1217,-2.2125371297200522,-2.4269721508026123
1218,-2.0057254632314048,-2.2272380590438843
1219,-2.7004899183909097,-3.207455635070801
1220,-1.4701155026753743,-1.959794521331787
1221,-1.8594228426615398,-3.303722620010376
1222,-1.4563944339752197,-2.410588582356771
1223,-1.5360823074976604,-3.0701721906661987
1224,-2.500622351964315,-1.883467197418213
1225,-1.9700276851654053,-3.8180813789367676
1226,-0.9574439922968546,-1.023310164610545
1227,-2.2287374337514243,-3.6165823141733804
1228,-2.448872963587443,-1.299850881099701
1229,-3.750530560811361,-2.5781553586324057
1230,-2.5306801001230874,-2.9655649662017822
1231,-1.5857758124669392,-0.23447581132253012
1232,-2.0961406230926514,-2.8566970427831015
1233,-1.7352641423543294,-2.4599990844726562
1234,-2.3230162461598716,-3.0900818506876626
1235,-1.8524915774663289,-2.336273988087972
1236,-4.190500577290853,-3.7126548290252686
1237,-1.4581090609232585,-1.9361604452133179
1238,-3.261453072230021,-3.2419772148132324
1239,-1.835159699122111,-1.5683139165242512
1240,-2.3678461710611978,-2.4960761070251465
1241,-1.616235335667928,-1.6417702039082844
1242,-0.8091102441151937,-1.1020880937576294
1243,-1.5571248928705852,-1.887618859608968
1244,-2.071412364641825,-3.0945382912953696
1245,-1.9617406924565632,-1.7886561155319214
1246,-2.5823753674825034,-3.075737635294596
1247,-1.8183485666910808,-1.4096463322639465
1248,-2.0100172758102417,-2.8903199831644693
1249,-2.933718999226888,-1.9079418579737346
1250,-0.6331185499827067,-0.15952338774998984
1251,-2.414304574330648,-2.4393370946248374
1252,-2.8578616778055825,-3.5018973350524902
1253,-1.1903079350789387,-1.458303968111674
1254,-2.1966931025187173,-1.9851373434066772
1255,-3.824488083521525,-4.031168619791667
1256,-2.001511295636495,-3.937673886617025
1257,-3.566324551900228,-4.517152309417725
1258,-1.9254517157872517,-1.843658407529195
1259,-3.2519105275472007,-4.4385247230529785
1260,-0.6643710533777872,-0.41587400436401367
1261,-2.2283002138137817,-2.626942753791809
1262,-2.0879151423772178,-2.001729885737101
1263,-1.9882928530375164,-2.6160124937693277
1264,-3.1446100870768228,-2.95786722501119
1265,1.3199427127838135,3.498577435811361
1266,-1.9134107828140259,-2.5987068017323813
1267,-1.2384968996047974,-1.244442105293274
1268,-2.5803651014963784,-3.6276253859202066
1269,-3.190739313761393,-2.971681276957194
1270,-1.1248443325360615,-1.6094403266906738
1271,-0.7270696957906088,0.4164724349975586
1272,-2.0315229098002114,-3.1192827224731445
1273,-1.319318135579427,-1.8516462246576946
1274,-2.033413569132487,-2.8041510581970215
1275,-2.3784989515940347,-3.895347754160563
1276,-2.142855167388916,-2.772574265797933
1277,-2.3213983376820884,-2.5955660343170166
1278,-0.8230556845664978,-0.9010332028071085
1279,-1.9105006853739421,-2.128180662790934
1280,-3.5782738526662192,-6.107901891072591
1281,-1.4636320273081462,-1.120227873325348
1282,-1.8070386250813801,-3.7084620793660483
1283,-2.3623904387156167,-0.9524144927660624
1284,-0.8867919643719991,-1.6003794272740681
1285,-2.435969829559326,-2.2989816665649414
1286,-1.5700120131174724,-2.1062962214152017
1287,-0.810916523138682,0.6341070930163065
1288,-2.6566666762034097,-2.2457400957743325
1289,-1.0682975053787231,-1.4546861847241719
1290,-1.4313547611236572,-1.5187772115071614
1291,-3.1143850485483804,-3.039301117261251
1292,-2.144717216491699,-3.1777469317118325
1293,-2.0729263623555503,-2.580070376396179
1294,-2.299352010091146,-2.8805253505706787
1295,-1.5587366024653118,-1.9972347418467205
1296,-3.404237985610962,-4.368714650472005
1297,-1.8790878454844158,-1.7916957934697468
1298,-2.4456229209899902,-3.798838456471761
1299,-2.9356687863667807,-3.2103358109792075
1300,-0.8795477946599325,0.24071518580118814
1301,-2.4774221579233804,-2.1675812403361
1302,-1.9301373561223347,-1.5032585461934407
1303,-2.640195608139038,-3.5238946278889975
1304,-1.0151499311129253,-2.687952995300293
1305,-2.273078441619873,-2.8108201026916504
1306,-2.4462622801462808,-2.844252665837606
1307,-2.680941899617513,-3.429539998372396
1308,-1.7547249396642048,-2.41811066865921
1309,-2.222069422403971,-3.11199418703715
1310,-3.886082887649536,-4.442862510681152
1311,-2.2378220558166504,-2.4423105716705322
1312,-3.0308614571889243,-3.954209009806315
1313,-1.652282953262329,-2.105396827061971
1314,-2.1996262073516846,-1.5160020391146343
1315,-1.5797481536865234,-1.7448641061782837
1316,-2.5483224391937256,-2.9500646591186523
1317,-2.3815662066141763,-2.990914980570475
1318,-3.1636688709259033,-4.4188516934712725
1319,-1.7470928033192952,-2.7442680199941
1320,-1.6360998153686523,-1.3487280110518138
1321,-3.3855481147766113,-3.4316356976826987
1322,-3.3336726824442544,-3.377074639002482
1323,-1.5772703488667805,-2.8143560886383057
1324,-3.0024779637654624,-3.3270328044891357
1325,-2.2486700216929116,-2.899115800857544
1326,-2.79377015431722,-3.4595967133839927
1327,-1.8685428301493328,-1.6981896956761677
1328,-2.8231465816497803,-4.753238677978516
1329,-1.8022868235905964,-2.255010962486267
1330,-1.2922024726867676,-0.8991324206193289
1331,-1.1002140045166016,-2.3995379209518433
1332,-0.8004342913627625,-1.0794346332550049
1333,-2.4017509619394937,-1.9486690362294514
1334,-3.1884374618530273,-2.7289166847864785
1335,-1.9830989837646484,-3.0940725803375244
1336,-1.286105712254842,-0.7229995230833689
1337,-2.7103021144866943,-2.5566487312316895
1338,-2.561007022857666,-2.614845037460327
1339,-3.18364151318868,-3.963663180669149
1340,-2.121949076652527,-1.732287049293518
1341,-1.4442493120829265,-0.8746003384391466
1342,-1.980407476425171,-2.992317279179891
1343,-1.8899956941604614,-1.8056756655375164
1344,-1.4582709868748982,-0.7138314048449198
1345,-1.8588987588882446,-3.077524741490682
1346,-1.459121584892273,-0.26345263918240863
1347,-2.0163364013036094,-1.1573457717895508
1348,-2.522752602895101,-3.567315657933553
1349,-2.4202841917673745,-3.632191220919291
1350,-1.9346359570821126,-1.1220813194910686
1351,-2.2867424885431924,-2.494924306869507
1352,-1.8697975873947144,-3.1880815823872886
1353,-1.906510829925537,-3.1061367193857827
1354,-2.1382948557535806,-2.7324711879094443
1355,-3.000393867492676,-5.088998953501384
1356,-3.0567869345347085,-2.8546340068181357
1357,-1.8382490873336792,-3.261164824167887
1358,-2.5532668431599936,-2.9701598485310874
1359,-3.3720845381418862,-3.835285504659017
1360,-2.778158187866211,-3.056484580039978
1361,-2.3742895126342773,-3.6176185607910156
1362,-2.3115978240966797,-2.649022181828817
1363,-1.3183008432388306,-1.2989303072293599
1364,-3.909660498301188,-3.4807275931040444
1365,-2.839089870452881,-3.5602471033732095
1366,-1.7144321997960408,-1.7459595998128254
1367,-2.977001428604126,-4.38933269182841
1368,-2.3098326524098716,-2.503948926925659
1369,-2.207799712816874,-3.156181971232096
1370,-2.409419218699137,-2.3163265784581504
1371,-0.508151133855184,-1.4962000250816345
1372,-3.0641449292500815,-3.9689999421437583
1373,-3.2219224770863852,-3.3384453455607095
1374,-2.7455875078837075,-4.579556941986084
1375,-5.093703587849935,-5.203205426534017
1376,-1.474520166714986,-1.292590339978536
1377,-3.310936133066813,-3.50665291150411
1378,-1.7622406085332234,-1.5755749742190044
1379,-1.6011219024658203,-2.1264703273773193
1380,-2.017794688542684,-2.457498073577881
1381,-0.4126011033852895,-0.7360226710637411
1382,-3.9068219661712646,-4.736900965372722
1383,-1.4074989159901936,-3.0752355257670083
1384,-1.8736127614974976,-3.204893112182617
1385,-1.8110774358113606,-1.1299060881137848
1386,-1.9498798449834187,-1.9477217197418213
1387,-2.6004467805226645,-2.5738447507222495
1388,-0.5956694185733795,-0.7008395890394846
1389,-3.063262462615967,-3.2287181615829468
1390,-1.86786949634552,-1.7285288174947102
1391,-1.487175186475118,-2.5043235619862876
1392,-0.7660521864891052,-0.043284714221954346
1393,-1.5085080067316692,-2.1585079034169516
1394,-4.160643736521403,-4.656713406244914
1395,-2.5964372158050537,-2.9229649702707925
1396,-1.483118971188863,-1.3255992730458577
1397,-2.9072078863779702,-3.7031997044881186
1398,-3.249772866566976,-3.968414306640625
1399,-2.180030266443888,-2.5644447803497314
1400,-2.9630467096964517,-3.214662472407023
1401,-1.600568135579427,-2.55417267481486
1402,-2.1239571571350098,-2.156791845957438
1403,-2.9017117818196616,-2.84155003229777
1404,-2.060692389806112,-3.0766801834106445
1405,-3.310323794682821,-3.590429743131002
1406,-1.2821699380874634,-2.0426936944325766
1407,-0.8992155392964681,-2.601947466532389
1408,-1.937757134437561,-2.5882315238316855
1409,-1.835175633430481,-2.475599249204
1410,-2.1197449366251626,-2.9991296927134194
1411,-2.1220901807149253,-3.3272165060043335
1412,-2.0319164196650186,-2.7238590717315674
1413,-2.5502610206604004,-3.014885743459066
1414,-2.3896657625834146,-3.33483878771464
1415,-2.992835601170858,-4.789096832275391
1416,-1.9024338324864705,-2.205561399459839
1417,-1.722232739130656,-2.4000919659932456
1418,-2.081676204999288,-3.170969088872274
1419,-1.5290817419687908,-1.702468752861023
1420,-3.1282525062561035,-3.9614083766937256
1421,-1.844702959060669,-1.044846644004186
1422,-2.151777426401774,-1.2852387527624767
1423,-1.9659923712412517,-2.7334077755610147
1424,-2.9065635204315186,-3.7787506580352783
1425,-1.654951771100362,-1.79501207669576
1426,-2.4716403484344482,-2.640475591023763
1427,-1.1976407170295715,-3.2901035944620767
1428,-1.6547733942667644,0.08943259716033936
1429,-2.8573411305745444,-3.0522992610931396
1430,-1.7950668732325237,-2.6553707917531333
1431,-1.6303272644678752,-2.1309282382329306
1432,-1.417412797609965,-1.6076815128326416
1433,-1.3010152180989583,-0.9963692625363668
1434,-1.43406077226003,0.3837306499481201
1435,-2.764328400293986,-1.611185113588969
1436,-1.9041184186935425,-1.4835474491119385
1437,-1.3392618497212727,-1.7316002051035564
1438,-1.5870031515757244,-0.4149057020743688
1439,-3.0941012700398765,-4.674841562906901
1440,-1.7041140000025432,-1.7401783068974812
1441,-2.089634895324707,-2.590337594350179
1442,-0.6363760530948639,-2.524191935857137
1443,-2.8891321818033853,-2.732698837916056
1444,-1.9644318024317424,-2.2898623943328857
1445,-0.7023300329844157,-0.4783111612002055
1446,-2.7315428256988525,-3.672553459803263
1447,-2.0873828728993735,-3.678568681081136
1448,-2.4247222741444907,-3.255032698313395
1449,-0.8607279856999716,-0.15861048301060995
1450,-2.8202815850575766,-2.9748063882191977
1451,-1.7074382702509563,-3.0056633949279785
1452,-2.2847773234049478,-3.585785230000814
1453,-2.560138384501139,-2.824228286743164
1454,-2.595031976699829,-3.716035842895508
1455,-2.7894285519917807,-3.3765693505605063
1456,-1.7469077110290527,-2.941254138946533
1457,-1.109803835550944,-2.0498180389404297
1458,-1.00247057278951,-1.9766347408294678
1459,-2.287567416826884,-2.557924747467041
1460,-2.4949310620625815,-2.784300168355306
1461,-2.0792322953542075,-3.2944389979044595
1462,-1.2812026341756184,-2.169039567311605
1463,-1.805052638053894,-3.4188719590504966
1464,-1.9530415534973145,-2.384907841682434
1465,-1.8665557305018108,-4.335373242696126
1466,-1.5620147387186687,-2.416181961695353
1467,-1.8442051808039348,-2.873518149058024
1468,-2.5442347526550293,-3.50956400235494
1469,-0.5932047963142395,-1.2835628588994343
1470,-0.31998750070730847,1.660366455713908
1471,-1.896045724550883,-2.861343423525492
1472,-1.6704309384028118,-1.6665913661321003
1473,-1.393656889597575,-1.8554840485254924
1474,-2.6819485823313394,-3.3540359338124595
1475,-2.1598289807637534,-3.2887305418650308
1476,-1.9496711095174153,-2.682248075803121
1477,-2.303584575653076,-3.3700153827667236
1478,-1.1077622175216675,-0.9529356161753336
1479,-1.3289767503738403,-2.263411521911621
1480,-2.2613134384155273,-2.5523401896158853
1481,-2.4526530106862388,-4.068896770477295
1482,-2.0280348459879556,-3.7364787260691323
1483,-1.8965603510538738,-3.2913796106974282
1484,-1.9218449592590332,-1.4888435403505962
1485,-1.6297121445337932,-0.5139512817064921
1486,-1.3618796269098918,-0.8316192825635275
1487,-4.049712419509888,-3.900670607884725
1488,-1.9686200618743896,-3.0238494078318277
1489,-2.9608213106791177,-2.704233964284261
1490,-1.4037302732467651,-1.242045799891154
1491,-3.1302104791005454,-4.31024710337321
1492,-1.4841256539026897,-2.73055370648702
1493,-1.9886470635732014,-2.7602290312449136
1494,-1.3433585166931152,-2.710882584253947
1495,-1.9749369223912556,-2.6598947048187256
1496,-0.8027454614639282,-1.3827457030614216
1497,-1.7502593994140625,-1.56754865248998
1498,-1.6899985074996948,-1.6494910717010498
1499,-2.776768525441488,-2.288319786389669
1500,-1.7994935512542725,-2.591679890950521
1501,-1.389684836069743,-1.061532239119212
1502,-2.168776591618856,-3.3596903483072915
1503,-1.314883788426717,-1.259246865908305
1504,-2.6022443771362305,-3.0401810805002847
1505,-2.6521317958831787,-3.6751893361409507
1506,-1.7700523138046265,-2.564583897590637
1507,-1.9056472380956013,-3.0132444699605307
1508,-2.1748979886372886,-1.281250278155009
1509,-2.180690050125122,-2.319818615913391
1510,-0.9792822400728861,0.7513763507207235
1511,-1.266326904296875,0.3422282934188843
1512,-0.21183940892418227,0.5386053224404653
1513,-2.6098485787709556,-1.5056082407633464
1514,-4.329780737559001,-3.330482085545858
1515,-3.5504345099131265,-3.356760581334432
1516,-3.2089523474375405,-2.68459145228068
1517,-2.589477062225342,-2.6603453954060874
1518,-3.1305602391560874,-1.826558768749237
1519,-2.360970973968506,-1.6740049918492634
1520,-3.099090019861857,-2.072486480077108
1521,-2.5719871520996094,-2.243108034133911
1522,-1.7329576412836711,-2.9403812885284424
1523,-2.469350020090739,-1.8563895622889202
1524,-1.7448485692342122,-1.6561853090922039
1525,-2.2442332903544107,-2.532042980194092
1526,-1.3789445161819458,0.43934206167856854
1527,-1.6479873657226562,-1.405328094959259
1528,-3.086176633834839,-2.3714053630828857
1529,-2.344045718510946,-1.6194098790486653
1530,-1.2122138738632202,-0.9218538800875345
1531,-5.174449920654297,-3.7648256619771323
1532,-3.0676864782969155,-1.700261116027832
1533,-2.097484032313029,-2.315387765566508
1534,-1.8032497962315877,-1.4634071588516235
1535,-2.5146988232930503,-1.7566996812820435
1536,-3.341409762700399,-2.276710112889608
1537,-3.2418595949808755,-2.458753148714701
1538,-3.229323466618856,-1.306889832019806
1539,-1.6158790985743205,-0.9202918211619059
1540,-3.500691811243693,-2.8086442152659097
1541,-1.808900515238444,-1.9022448857625325
1542,-3.4876554012298584,-1.8857100407282512
1543,-3.1379125118255615,-1.4289331634839375
1544,-2.321478764216105,-2.096273144086202
1545,-2.2083497047424316,-1.7846258481343586
1546,-1.1864060759544373,-1.0823211868604024
1547,-3.657227357228597,-2.341907819112142
1548,-2.171319325764974,-0.9851423899332682
1549,-2.748000701268514,-2.127169132232666
1550,-2.5469685395558677,-2.495098034540812
1551,-2.202367146809896,-0.8827044169108073
1552,-3.1910793781280518,-1.2157042821248372
1553,-3.7689766883850098,-2.943545659383138
1554,-5.149938265482585,-3.930682102839152
1555,-2.863873322804769,-3.3795153299967446
1556,-1.94429878393809,-1.0711501638094585
1557,-1.3048139413197835,-0.6605717341105143
1558,-2.366175651550293,-0.9409595926602682
1559,-0.37357357144355774,1.6864354610443115
1560,-1.3502719799677532,-0.447310209274292
1561,-2.5306994120279946,-1.5800250172615051
1562,-3.1881022453308105,-2.55177108446757
1563,-3.0868350664774575,-1.749603013197581
1564,-4.844492276509603,-4.775692303975423
1565,-3.1062256495157876,-3.801058530807495
1566,-3.4771371682484946,-2.988754669825236
1567,-3.6146793365478516,-3.454060713450114
1568,-3.787269910176595,-2.6265969276428223
1569,-2.388758738835653,-1.6100104053815205
1570,-0.7874748706817627,-1.5235755046208699
1571,-2.7905425230662027,-0.44249169031778973
1572,-2.4599831104278564,-1.6914876699447632
1573,-3.019593079884847,-2.2522691090901694
1574,-4.053815444310506,-2.8843277295430503
1575,-3.3550445238749185,-2.5997963746388755
1576,-1.1449276208877563,-0.8124919533729553
1577,-5.028963406880696,-3.8306356271107993
1578,-2.1333924531936646,-1.3431991338729858
1579,-1.7195168733596802,-0.6770180861155192
1580,-1.9866233666737874,-0.7832808295885721
1581,-1.0977821747461955,-1.1924223999182384
1582,-2.939087470372518,-2.428930640220642
1583,-2.1475472847620645,-1.1143487294514973
1584,-2.468625783920288,-2.1809833447138467
1585,-2.992998997370402,-2.8027973969777427
1586,-1.9030137459437053,-1.027413288752238
1587,-2.831404527028402,-2.7974253495534263
1588,-3.62473201751709,-2.675022602081299
1589,-3.3445050716400146,-3.460360527038574
1590,-4.566633860270183,-4.476044495900472
1591,-1.8755393822987874,-0.14019209146499634
1592,-3.6279319127400718,-2.8005916277567544
1593,-2.770120938618978,-1.3924914995829265
1594,-2.6581033070882163,-2.6146183808644614
1595,-2.87904421488444,-1.726722776889801
1596,-3.735499461491903,-3.364861249923706
1597,-1.8500418663024902,-1.0205723245938618
1598,-2.260780175526937,-1.3002500534057617
1599,-1.867630918820699,-1.0525347987810771
1600,-3.0999547640482583,-2.5339802503585815
1601,-3.639524062474569,-1.4725600282351177
1602,-2.513192574183146,-1.5317169030507405
1603,0.23757932086785635,2.4075588385264077
1604,-1.600129763285319,-0.9973844091097513
1605,-1.9908676942189534,-1.7974692185719807
1606,-2.4611138502756753,-1.7232229510943096
1607,-2.7105249563852944,-1.8698272307713826
1608,-2.7688960234324136,-2.073082367579142
1609,-1.8446869055430095,-2.064902385075887
1610,-2.376069943110148,-1.0229530731836955
1611,-2.6401204268137612,-0.39425816138585407
1612,-3.4604466756184897,-3.3545695145924888
1613,-3.1847546895345054,-2.5417441527048745
1614,-2.6669159730275473,-2.1924153168996177
1615,-3.0322630405426025,-1.3995887438456218
1616,-3.623293320337931,-2.805423855781555
1617,-1.927833120028178,-1.0116177399953206
1618,-2.325122356414795,-1.8436548709869385
1619,-3.3806862036387124,-2.45734179019928
1620,-3.87930957476298,-3.2727390925089517
1621,-1.453946312268575,0.13775143027305603
1622,-1.851539929707845,-1.832865556081136
1623,-1.0474522312482197,0.5045358737309774
1624,-0.8757233421007792,-0.9177495241165161
1625,-2.5708860556284585,-1.374020238717397
1626,-2.690452973047892,-1.6216552754243214
1627,-3.151806592941284,-3.4426991939544678
1628,-2.3181305726369223,-0.8357165356477102
1629,-2.381615320841471,-0.330827256043752
1630,-3.5019466082255044,-2.274165630340576
1631,-4.544022560119629,-4.507301966349284
1632,-0.7880764206250509,-1.3035277128219604
1633,-2.515329917271932,-1.584704617659251
1634,-2.005943854649862,-1.1356031397978466
1635,-2.517106612523397,-1.0344968636830647
1636,-2.7951698303222656,-2.2219173510869346
1637,-2.865833123524984,-1.8281257152557373
1638,-2.0443571408589682,-1.247558832168579
1639,-2.1722663243611655,-1.4680641492207844
1640,-0.7327508727709452,0.025141586860020954
1641,-1.9030624628067017,0.061280786991119385
1642,-2.5040674209594727,-1.8858390649159749
1643,-3.5006869633992515,-2.4796467622121177
1644,-2.3703076044718423,-0.5960718393325806
1645,-2.7053178946177163,-1.7417335907618205
1646,-1.3375571966171265,-1.2150310277938843
1647,-2.849330107371012,-2.6134145657221475
1648,-2.5285579363505044,-1.441041608651479
1649,-1.73452627658844,-0.75827357172966
1650,-1.788734793663025,-1.6219643553098042
1651,-1.6071937878926594,-0.9786583085854849
1652,-2.7076950867970786,-1.4435415863990784
1653,-1.6849518616994221,-2.153546134630839
1654,-3.2436161041259766,-2.460423489411672
1655,-1.9656248490015666,-1.9437392950057983
1656,-1.2978984117507935,0.06944489479064941
1657,-1.5709829330444336,0.7743363777796427
1658,-2.268572966257731,-1.4796853462855022
1659,-1.321791648864746,-0.8564342558383942
1660,-2.8095052242279053,-1.8154155015945435
1661,-3.2053698698679605,-2.1579761107762656
1662,-1.6258692741394043,0.37119218707084656
1663,-1.544356147448222,-1.1026450594266255
1664,-2.9184327125549316,-2.3855974276860556
1665,-2.429487864176432,-1.7986929019292195
1666,-3.935435136159261,-2.582491715749105
1667,-1.7822519938151042,-1.474231203397115
1668,-1.9032747745513916,-1.937185287475586
1669,-3.386151075363159,-2.750747481981913
1670,-3.1449557145436606,-2.794920285542806
1671,-3.2608273029327393,-1.9880965153376262
1672,-2.159152030944824,-1.2211088140805562
1673,-2.6120707988739014,-3.3200742403666177
1674,-3.3988112608591714,-2.3587224880854287
1675,-2.5768158435821533,-2.5202674865722656
1676,-3.5315069357554116,-1.739323655764262
1677,-4.112655480702718,-2.944638967514038
1678,-4.477621396382649,-4.222605307896932
1679,-1.1136831839879353,-1.785012682278951
1680,-3.6347299416859946,-1.9599142670631409
1681,-1.006808082262675,0.5217029452323914
1682,-3.0207161903381348,-3.3457934856414795
1683,-3.0676263173421225,-2.8537681897481284
1684,-1.0928773880004883,-0.5925077299276987
1685,-1.4642836252848308,-1.192752520243327
1686,-2.0995599826176963,-2.331137220064799
1687,-1.164533297220866,-0.7193755308787028
1688,-3.6225191752115884,-2.534892956415812
1689,-1.8536349137624104,-0.9263632297515869
1690,-2.368652105331421,-1.2636627157529194
1691,-4.885172367095947,-4.8582353591918945
1692,-1.8419249455134075,-2.6578176816304526
1693,-2.9002959728240967,-1.6681298812230427
1694,-1.40902046362559,-1.3620219628016155
1695,-1.6669717232386272,-0.7096282740434011
1696,-1.4242980082829793,-1.1737627188364665
1697,-3.4548534552256265,-2.645730972290039
1698,-3.454892635345459,-2.174638032913208
1699,-1.021923343340556,0.17291054129600525
1700,-1.3366282383600872,-0.8017045656840006
1701,-3.1922501722971597,-3.0665274461110434
1702,-2.6393049558003745,-1.3378274937470753
1703,-2.1033729712168374,-1.6162356734275818
1704,-2.5275060335795083,-1.966681977113088
1705,-1.2309783299763997,0.1593954066435496
1706,-2.3993157545725503,-2.6606993675231934
1707,-2.6663296222686768,-0.971169094244639
1708,-3.052344481150309,-3.5098986625671387
1709,-3.2430014610290527,-1.3800514141718547
1710,-3.2187949816385903,-2.3946852684020996
1711,-3.1766133308410645,-3.1597859064737954
1712,-2.640582720438639,-2.4784825642903647
1713,-1.9721183776855469,-1.0276305476824443
1714,-2.9000539779663086,-2.2257352272669473
1715,-2.6909192403157554,-1.3608026107152302
1716,-2.3892385164896646,-0.8125640054543813
1717,-3.323622703552246,-2.3933143615722656
1718,-1.5602279901504517,-1.7760547002156575
1719,-3.969978411992391,-3.75525164604187
1720,-2.5362626711527505,-3.030625820159912
1721,-3.082927942276001,-1.6250371932983398
