U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,low_plausibility_evidence_tier,original_tuna_prior_pair,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank,tuna_original_rank
context,P11021,U,False,False,,False,134,COLGALT1,622,453b958bb2a141ec6b679b59f46f5be7de535e55909b55918a8a66c684791f0d,Q8NBJ5,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.3360164165496826,-2.439814885457357,0.675690770149231,-8.545504570007324,-6.415574073791504,-11.568745613098145,-8.84327475229899,274.0,213.0,148.0,120.0
context,P11021,U,False,False,,False,135,P3H1,736,d14206d7b4acb7b71e9d3f713996f62304026f7fc194413e8ff63c7c3f276ed9,Q32P28,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-0.8905604283014933,-2.025779128074646,0.7532378435134888,-9.57016372680664,-12.794158935546875,-13.3657865524292,-11.910036404927572,13.0,128.0,482.0,35.0
context,P11021,U,False,False,,False,136,CTTN,550,964648eb0a84a59a5448cd47227bece6e0e3b9d2e09846e5f4cff9ed6d9b9613,Q14247,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.4782901604970298,-3.3952506383260093,0.23210261762142181,-14.38318920135498,-13.143392562866211,-14.357683181762695,-13.961421648661295,320.0,433.0,589.0,520.0
context,P11021,U,False,False,,False,137,MMP27,513,dab1275dda89107f6938e71f53c53c9ad81e58c6915b5bf6e595a73b04bf08c3,Q9H306,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.4843488534291587,-3.3855230808258057,0.6222413778305054,-8.227753639221191,-9.44893741607666,-10.1925630569458,-9.289751370747885,322.0,431.0,200.0,194.0
context,P11021,U,False,False,,False,138,CYP26B1,512,7480a730a3a3dfb0c79d6f8e88e671b83d8e65cf1a2b0a6facc439bf0260e691,Q9NR63,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.8671651681264243,-4.146456400553386,0.7555016279220581,-9.42304801940918,-8.766100883483887,-10.499590873718262,-9.562913258870443,455.0,538.0,229.0,33.0
context,P11021,U,False,False,,False,139,PIP4K2C,421,7c1523d7d6bd86df82bb78f6bc72691ee4cfa9ad4bb95aabc4dc3e64d1bf831b,Q8TBX8,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.6889116764068604,-2.421168327331543,0.6153217554092407,-12.393112182617188,-8.471552848815918,-12.830265998840332,-11.231643676757812,398.0,207.0,421.0,206.0
context,P11021,U,False,False,,False,140,CYP3A43,503,4a7860b9e74360383babcf0cb6fa1a6eeabf3e378208e8ba070dcc316944ef2a,Q9HB55,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.9796880086263022,-3.3813520272572837,0.7339047789573669,-11.57248592376709,-7.915217399597168,-9.20363712310791,-9.563780148824057,482.0,429.0,230.0,51.0
context,P11021,U,False,False,,False,141,LSG1,658,c058c845824e8c11ef38394a46fe983eed29129e67ca3848f4f91dd501c4f596,Q9H089,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.6969483693440757,-3.3135849634806314,0.5855210423469543,-11.331223487854004,-10.477715492248535,-8.974540710449219,-10.261159896850586,400.0,406.0,306.0,236.0
context,P11021,U,False,False,,False,142,AHCY,432,508eb2a99745279ef9faaa5ae4285a6d847947af786a055bdc08b54ceaf46c1b,P23526,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.9159406423568726,-1.3731199105580647,0.4091727137565613,-10.174166679382324,-8.195802688598633,-7.574390411376953,-8.648119926452637,152.0,46.0,127.0,369.0
context,P11021,U,False,False,,False,143,NCK2,380,70aa174a44771812cb4fb908fdb291708f563e2126dd377493b5cbbeef5ecd79,O43639,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.2399139006932576,0.22323644161224365,0.345595121383667,-5.469215393066406,-8.846763610839844,-6.709367752075195,-7.0084489186604815,41.0,6.0,33.0,409.0
context,P11021,U,False,False,,False,144,UBA5,404,06420fad5cced81a561f08da463589adfb5f7ff4c1cbc48b6a3668c3ae82f34d,Q9GZZ9,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.290989955266317,-1.5953495701154072,0.5830546021461487,-10.857234001159668,-6.2027082443237305,-11.328007698059082,-9.462649981180826,262.0,68.0,216.0,238.0
context,P11021,U,False,False,,False,145,CYP2W1,490,eeb666febf7ab51317422e0d871b59d395f3c4ea2ee6a77181e1389b4360bcbe,Q8TAV3,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.025092879931132,-2.429859240849813,0.638454794883728,-9.686217308044434,-8.771462440490723,-7.885465621948242,-8.781048456827799,191.0,211.0,141.0,174.0
context,P11021,U,False,False,,False,146,SQSTM1,440,132b33dc385f6eefd61da6f86da8a8fe87e581ee873a464d1fb63cbb3279dcc9,Q13501,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.3360790014266968,-2.1491117080052695,0.6127834916114807,-12.029661178588867,-10.299755096435547,-11.132118225097656,-11.153844833374023,47.0,151.0,410.0,207.0
context,P11021,U,False,False,,False,147,UFL1,794,0d2f7460697f2bd35c883d293a472313078b5fa49207c09e04a485d9637cf5e0,O94874,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.620407819747925,-3.8275977770487466,0.4769432842731476,-12.272789001464844,-11.232895851135254,-11.706979751586914,-11.737554868062338,372.0,498.0,468.0,321.0
context,P11021,U,False,False,,False,148,POFUT1,388,0e4098eb7ab459f625f0716b20db74682b2bf34e20e171d226839d9f2248d3fd,Q9H488,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.210874636967977,-3.711692730585734,0.6908315420150757,-8.108596801757812,-8.183612823486328,-10.882489204406738,-9.058232943216959,535.0,486.0,171.0,101.0
context,P11021,U,False,False,,False,149,ZC3H12A,599,1797384f7b9e5b60d6d13f7c463e8bb75f7155a4a4cc98ec6880b1b389cc9f28,Q5D1E8,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.262568235397339,-2.5588149627049765,0.21194173395633698,-11.967251777648926,-16.795089721679688,-13.087200164794922,-13.949847221374512,250.0,240.0,588.0,533.0
context,P11021,U,False,False,,False,150,CLEC18A,446,aed31efa74da933ca75fc53eebe356eba6ab199785690552d2ceb8d91d9fc98b,A5D8T8,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.7488444646199546,-5.5610965092976885,0.5087694525718689,-9.90395450592041,-10.042941093444824,-10.794929504394531,-10.247275034586588,588.0,603.0,302.0,302.0
context,P11021,U,False,False,,False,151,GORASP2,452,caf4d85e3086d7b83a32e29a4e9da3d958ab3626c9a2e88e9a5294433643c21b,Q9H8Y8,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-0.04554210292796294,-1.0912197430928547,0.6487762928009033,-9.542489051818848,-14.541504859924316,-9.255414962768555,-11.113136291503906,1.0,27.0,405.0,164.0
context,P11021,U,False,False,,False,152,HYAL3,417,cb91d0170a7ca939a81de4ed14dbb8da32f7d4765d5a992ff70c71134725ec6a,O43820,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.5650413036346436,-2.566216826438904,0.5561347007751465,-7.73093318939209,-8.14418888092041,-12.696881294250488,-9.524001121520996,348.0,243.0,224.0,275.0
context,P11021,U,False,False,,False,153,CYP1A1,512,716474a92aa109ca90555f9e40d02a8a4c8cce8f2e210fd0e12a3eeb77abe4d1,P04798,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.987737496693929,-4.439487298329671,0.6555976271629333,-12.085472106933594,-8.080108642578125,-11.160022735595703,-10.44186782836914,485.0,565.0,332.0,156.0
context,P11021,U,False,False,,False,154,LPIN1,890,5457438de1799e96a2b646334d3e1666a75ff0b052a06eff0abb307ac2d91aa7,Q14693,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.747919996579488,-3.0432441234588623,0.6626977324485779,-12.170730590820312,-9.871393203735352,-8.360376358032227,-10.134166717529297,112.0,343.0,293.0,145.0
background,P11021,U,False,False,,False,155,TMC8,726,a7f9ad27b1e1aeedf0a324ce44599f34ecda3d2b812f979d6e9237e19d5e1b48,Q8IU68,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.1747748851776123,-2.347477078437805,0.6867765784263611,-7.7744460105896,-10.62796401977539,-11.039080619812012,-9.813830216725668,526.0,191.0,255.0,108.0
background,P11021,U,False,False,,False,156,DLX2,328,c5673d618b9612ced565b57846643ad1678d1bbe36587bbf389bcb566ccc83b0,Q07687,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-0.621943732102712,0.34263304869333905,0.2504912316799164,-12.736809730529785,-7.574676513671875,-9.569775581359863,-9.960420608520508,6.0,5.0,268.0,501.0
background,P11021,U,False,False,,False,157,ETV6,452,3ac5f4d2220a6ea7ad1f4e1c239d4647fdfa0933104f23c67a5331e952653077,P41212,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.8436486721038818,-3.625003973642985,0.22327464818954468,-12.318014144897461,-11.478812217712402,-13.960412979125977,-12.58574644724528,139.0,473.0,533.0,527.0
background,P11021,U,False,False,,False,158,OSBPL10,764,4b255dfc901580a6449343830a227f975008ed38df7ec371dcbb1158e93fac8a,Q9BXB5,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.078143835067749,-2.9244898557662964,0.6754903793334961,-9.406311988830566,-8.438920974731445,-8.555787086486816,-8.800340016682943,201.0,314.0,145.0,121.0
background,P11021,U,False,False,,False,159,HLX,488,04717c0ddf0ddaeae5f96c6b87133d9cb667e89a8e7cc4a89d2ee682474a710f,Q14774,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.017295241355896,-1.092972457408905,0.17374952137470245,-8.070845603942871,-9.916105270385742,-11.686881065368652,-9.891277313232422,188.0,29.0,265.0,562.0
background,P11021,U,False,False,,False,160,MMP15,669,c7a24b9f557494013d63ce1e29fbbac480d96ced03f9f37be20eb682f5dbd4ee,P51511,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.6536827882130942,-3.8224247296651206,0.6986674666404724,-6.926769733428955,-5.75622034072876,-11.725324630737305,-8.136104901631674,386.0,497.0,86.0,91.0
background,P11021,U,False,False,,False,161,PELI2,420,e1ea71e01000795bc10bf185f1fab3a4d3d8708bbc36915eedd3d3cb05aaa913,Q9HAT8,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.757004976272583,-1.7684068381786346,0.19613447785377502,-11.992416381835938,-9.432931900024414,-10.711836814880371,-10.712395032246908,114.0,86.0,359.0,542.0
background,P11021,U,False,False,,False,162,TEKT3,490,06feec029282832d2070104c9475f46f678543636163f44deedbc61d20de0a41,Q9BXF9,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.4990413188934326,-1.324542760848999,0.35947704315185547,-11.712137222290039,-9.971498489379883,-11.72927188873291,-11.137635866800943,326.0,42.0,408.0,397.0
background,P11021,U,False,False,,False,163,NFKBIZ,718,567f1b6fac303d4403127c691c6117fc3449b4422e9db1451dbe0e830504f783,Q9BYH8,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.646748940149943,-2.241193970044454,0.4285692870616913,-9.871835708618164,-10.183927536010742,-11.422456741333008,-10.492739995320639,384.0,172.0,335.0,358.0
background,P11021,U,False,False,,False,164,HAPLN1,354,180e8a997922c3fd593ca67a8d1ae0fbb90736b2014cb534eef3ee257acea977,P10915,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.9797998269399006,-2.5436739524205527,0.5074355602264404,-9.130873680114746,-4.887500762939453,-12.156949996948242,-8.72510814666748,181.0,235.0,133.0,303.0
background,P11021,U,False,False,,False,165,CATSPERG,1159,59d0a9fc64badb2133abffe28afc385652e5b36e5cf7453c4ad047e7590623db,Q6ZRH7,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.790897846221924,-3.1261748472849527,0.7417275905609131,-8.630417823791504,-7.84224796295166,-9.207998275756836,-8.560221354166666,430.0,363.0,111.0,46.0
background,P11021,U,False,False,,False,166,CASS4,786,e11014dde54380cc42690d6cc3c5f44185b8d63d7e2b743e8e37d29916ca36a4,Q9NQ75,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.7749641338984172,-2.475410540898641,0.4122723639011383,-14.864264488220215,-15.064809799194336,-12.227938652038574,-14.052337646484375,118.0,219.0,592.0,365.0
background,P11021,U,False,False,,False,167,CPNE2,548,588866e020d632f5d917ba3dd90c2a225250f421d39f87d4f5b41c138ce15271,Q96FN4,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.5767550468444824,-1.5347809791564941,0.45834314823150635,-6.723499298095703,-6.6280131340026855,-5.52197265625,-6.29116169611613,357.0,62.0,12.0,335.0
background,P11021,U,False,False,,False,168,ZBTB49,765,7a08def0f2fc7f91f9e43b017362e3458eeabd6e19c62105dadf042da6793240,Q6ZSB9,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.007699171702067,-1.5546165506045024,0.24564558267593384,-11.350347518920898,-12.211960792541504,-12.769730567932129,-12.110679626464844,185.0,63.0,500.0,510.0
background,P11021,U,False,False,,False,169,ITGAM,1152,57ff7d0ca8b2156afe8b737627b299c5748c79f2a8c54625fb6828ac812e0d27,P11215,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.692885398864746,-4.326226234436035,0.5661270022392273,-8.636404037475586,-8.651595115661621,-10.134172439575195,-9.140723864237467,581.0,553.0,183.0,261.0
background,P11021,U,False,False,,False,170,ZNF687,1237,d6bf164a5db6060f86ad53c333eb40719a1d208a9faaa0c0cf5ecfcf5fef284b,Q8N1G0,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.7874168157577515,-2.5086268981297812,0.17741423845291138,-12.448784828186035,-12.806171417236328,-11.991689682006836,-12.4155486424764,121.0,226.0,526.0,560.0
background,P11021,U,False,False,,False,171,GNAQ,359,aae9e1c2493fd38402f4ff11436a321d9eae94449b07c61568995565cdcdefc0,P50148,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.8305348555246987,-3.3172276814778647,0.6694810390472412,-6.517385482788086,-11.350358009338379,-9.688228607177734,-9.1853240331014,442.0,409.0,189.0,129.0
background,P11021,U,False,False,,False,172,QKI,341,3f9af6907ab151112248497b3aad251d993cc9c76a2ff8a6b5c7bdaacadba840,Q96PU8,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.6291982332865396,-2.3159612814585366,0.13876022398471832,-13.528904914855957,-13.989959716796875,-13.924164772033691,-13.814343134562174,375.0,184.0,586.0,587.0
background,P11021,U,False,False,,False,173,FOLH1,750,75c34e924155e3529903bd10daf1da3d8929c12d17075ff191d84ec07703843f,Q04609,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.608586152394613,-3.2112526098887124,0.747073769569397,-8.47940731048584,-6.761493682861328,-9.020179748535156,-8.087026913960775,367.0,380.0,82.0,42.0
background,P11021,U,False,False,,False,174,POLRMT,1230,e79aa9b4800713f44af407dc0d7dbf8e650d3d6f4da287a4401ec76e359abd04,O00411,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.1703292528788247,-3.5546065171559653,0.5927746295928955,-11.168967247009277,-8.504040718078613,-8.471484184265137,-9.381497383117676,525.0,460.0,208.0,229.0
background,P11021,U,False,False,,False,175,TTLL2,592,415a6fa704ad3d96fab74e6160c70088b9a89ddee37d67aea8734bf13ed6d52d,Q9BWV7,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-4.220532417297363,-6.347154935201009,0.5984078645706177,-13.828341484069824,-8.698461532592773,-10.704590797424316,-11.077131271362305,602.0,604.0,399.0,225.0
background,P11021,U,False,False,,False,176,ADAM22,906,4f08e186b2743d412215540f4cfcd5267f790cadbc347fc0ee4ba765ef66fc6d,Q9P0K1,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.736174742380778,-3.436088800430298,0.5720078945159912,-8.47525405883789,-7.442465305328369,-11.261553764343262,-9.059757709503174,414.0,437.0,173.0,257.0
background,P11021,U,False,False,,False,177,CPB2,423,695532a353edb4bf79016a31d5fd8df5487409fcd19742548250751c59c25db9,Q96IY4,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.0228320757548013,-4.595163265864055,0.6193504929542542,-8.870715141296387,-9.713140487670898,-9.006739616394043,-9.19686508178711,493.0,578.0,192.0,199.0
background,P11021,U,False,False,,False,178,ODAD4,672,d5b2475d9627fd5bb26777555d9c11b44577a7a3c4d8d87d6a2790b39f6423f9,Q96NG3,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.7002879778544109,-2.45298178990682,0.5827094912528992,-10.94589900970459,-11.07985782623291,-11.982901573181152,-11.336219469706217,100.0,216.0,435.0,239.0
background,P11021,U,False,False,,False,179,PPM1B,479,adb703d0978fb63ab621514682389ba83089404d67f9489181ceec5b4bd0a23b,O75688,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.7125470638275146,-1.5694198608398438,0.7282330989837646,-11.714354515075684,-13.589271545410156,-11.164862632751465,-12.156162897745768,103.0,65.0,507.0,61.0
background,P11021,U,False,False,,False,180,GPC4,556,3a43adca04e1d34c08a88e99fe93cd7ae616b2d66cd9f332b00692030bdf99e5,O75487,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.08657177289327,-3.8454723358154297,0.5761750936508179,-7.474644660949707,-6.339515686035156,-5.737821578979492,-6.517327308654785,510.0,502.0,21.0,251.0
background,P11021,U,False,False,,False,181,OTOP1,612,fb8120bb0e185f4760a2ed6bdcde1360763212458e8348e2a736df55cb0ffb54,Q7RTM1,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.1159857908884683,-4.303110440572103,0.5035941004753113,-7.643858909606934,-7.258235454559326,-10.996267318725586,-8.632787227630615,516.0,551.0,124.0,304.0
background,P11021,U,False,False,,False,182,ERVS71-1,626,54aefe3c7ad5bccb8aad343c260a6339166790f23f3945140c25a7c93c4dcea7,P61550,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.200441360473633,-3.109515428543091,0.666698694229126,-9.4041109085083,-8.138505935668945,-9.742844581604004,-9.09515380859375,532.0,355.0,177.0,136.0
background,P11021,U,False,False,,False,183,TGFBRAP1,860,9722bfcb393e1ab91d13897b78082160b91a8dad6e88f886ce0b018b1e4a5796,Q8WUH2,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.663460890452067,-3.4479920864105225,0.6386131644248962,-5.652803897857666,-14.512679100036621,-7.4430108070373535,-9.202831268310547,388.0,440.0,195.0,173.0
background,P11021,U,False,False,,False,184,CA12,354,d89aa1703772ab0d843c4b6d2d4fdb768a09306cfd03519f41314fa57166024c,O43570,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.1815427939097085,-3.849052349726359,0.6007735133171082,-8.474686622619629,-6.4114203453063965,-9.55674934387207,-8.147618770599365,231.0,503.0,87.0,219.0
background,P11021,U,False,False,,False,185,CAMK1,370,ff095c65315b43f36506a6cf3920949de0d4dca0a57f163637fe97299700e2cb,Q14012,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.3578684727350872,-1.7873064676920574,0.72130286693573,-11.564126014709473,-8.801711082458496,-10.865462303161621,-10.410433133443197,50.0,92.0,328.0,67.0
background,P11021,U,False,False,,False,186,RABEPK,372,bf13cae16d6bb91f9944f64032342afd2e77744a0ec610997677cd0cdb3d5f15,Q7Z6M1,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.8376431465148926,-4.512433052062988,0.44127920269966125,-13.029415130615234,-10.421184539794922,-7.322468280792236,-10.257689317067465,593.0,569.0,305.0,344.0
background,P11021,U,False,False,,False,187,LRRC8B,803,48f2e5b4c45fef44d461fcfa913ce3108bc9381ef04649ec730c9658b1dd88b0,Q6P9F7,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.8543261686960855,-4.871265093485515,0.6546390652656555,-7.773151874542236,-9.375813484191895,-9.824721336364746,-8.991228898366293,450.0,590.0,166.0,158.0
background,P11021,U,False,False,,False,188,TTC39A,613,636f8ef87aacb4fec2a6cdce9755e28bc24c97fabcbe23ce3a34d40cc96bcb13,Q5SRH9,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.9299771785736084,-1.755707859992981,0.6098276376724243,-7.441497325897217,-6.913088321685791,-10.606612205505371,-8.320399284362793,159.0,84.0,99.0,209.0
background,P11021,U,False,False,,False,189,ARK2C,346,5f385462c3afa054f91ced9b20e805c9d51e5207f6383fbde04f0600c782afcd,Q6ZSG1,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.942642609278361,-3.2261263529459634,0.47507402300834656,-8.219277381896973,-12.6300048828125,-7.420883655548096,-9.423388640085856,165.0,387.0,212.0,323.0
background,P11021,U,False,False,,False,190,BEND7,413,9c291504534c6e313e0b5ea8445042e29b5e1450c2c4ecb0e3efcb7c2e92c910,Q8N7W2,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.326784610748291,-1.633745551109314,0.19031108915805817,-6.924131870269775,-8.380406379699707,-10.410104751586914,-8.571547667185465,270.0,72.0,114.0,547.0
background,P11021,U,False,False,,False,191,TOB1,345,24e544fc868280c6baf6ae11d35b248cae859fe7ef44f6c3752435fc92a18aa1,P50616,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.2623115380605063,-3.9113663832346597,0.30137911438941956,-9.821640014648438,-7.312341213226318,-9.230110168457031,-8.78803046544393,542.0,511.0,142.0,444.0
background,P11021,U,False,False,,False,192,CDC37,378,e0a1e3bbc5ec7fb1a64c5453469d1741ef0fdc99e5fafbad7f5088e8c8021cb4,Q16543,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-0.449388066927592,0.42043157418568927,0.4338112771511078,-8.421428680419922,-5.304928302764893,-8.553512573242188,-7.426623185475667,3.0,4.0,47.0,352.0
background,P11021,U,False,False,,False,193,CCDC39,941,08439697bf07ba5f61ce635a3dfbe35843be7acbba9d28634980b6891480151e,Q9UFE4,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.710020144780477,-2.7476700146993003,0.2834412157535553,-13.757391929626465,-11.491679191589355,-16.03953742980957,-13.762869517008463,405.0,278.0,585.0,464.0
background,P11021,U,False,False,,False,194,TRPS1,1281,f354d27f400d3924dd527e9242d52d88907a197109356139b4533e1fef4850ec,Q9UHF7,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.347468852996826,-1.4437593221664429,0.24807076156139374,-10.542576789855957,-12.268523216247559,-10.756378173828125,-11.189159393310547,281.0,53.0,414.0,506.0
background,P11021,U,False,False,,False,195,RFX6,928,e8dab115c34640c79afeaccbf4bfbf262c0efdc369dd765b4342d05048079f15,Q8HWS3,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.9228719075520833,-2.263017733891805,0.4474542737007141,-11.160204887390137,-11.604819297790527,-10.105119705200195,-10.956714630126953,154.0,174.0,388.0,340.0
background,P11021,U,False,False,,False,196,TEX11,940,c7d27eb8660b810c7968e07e5345444e0b80c2e001f8c45722ad1418a63b8696,Q8IYF3,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.2195045550664265,-1.4554917216300964,0.5615801215171814,-4.929989814758301,-7.5963358879089355,-6.550488471984863,-6.358938058217366,39.0,54.0,16.0,270.0
