U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,low_plausibility_evidence_tier,original_tuna_prior_pair,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank,tuna_original_rank
context,Q86YC2,U,False,False,,False,118,PPARGC1A,798,17659308c69ac01d51fcc86fe96d838f4bfef869049bfc92b2e384f79ed58de3,Q9UBK2,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.4492489496866863,-2.0965023040771484,0.5533173680305481,-6.670297145843506,-7.5727105140686035,-7.963493347167969,-7.402167002360026,100.0,231.0,151.0,64.0
context,Q86YC2,U,False,False,,False,119,TNKS2,1166,43b649a8e088a5c0054cc47c614cb08dbb1eac2e071a42ec86f2ab44f117d073,Q9H2K2,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.1136523683865864,-1.9149930477142334,0.3443584144115448,-10.105569839477539,-10.897480964660645,-10.597806930541992,-10.533619244893393,60.0,214.0,428.0,268.0
context,Q86YC2,U,False,False,,False,120,DDX41,622,7412d568d35c2506c62bd4814befb803d938ed6c51b03ce438f7c47729e0aa87,Q9UJV9,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.3555855751037598,-2.623204747835795,0.47317972779273987,-6.768863201141357,-9.447697639465332,-8.468545913696289,-8.228368918100992,244.0,314.0,241.0,140.0
context,Q86YC2,U,False,False,,False,121,GEN1,908,841e78080115eecb3214fb6106c3d9f7abe5189df84b7d5bf1d3391b69ff6a96,Q17RS7,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.4386110305786133,-1.5053407947222393,0.5896499752998352,-4.357261657714844,-4.500058650970459,-5.34533166885376,-4.7342173258463545,97.0,145.0,10.0,30.0
context,Q86YC2,U,False,False,,False,122,DCAF6,860,a81ceb2f0fd66bcd9e95b106d0c755d682530fee1bc583408741cbabe5bf9fc3,Q58WW2,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.211531162261963,-0.8568875392278036,0.5055944919586182,-7.078677177429199,-8.894479751586914,-4.692012310028076,-6.8883897463480634,68.0,67.0,108.0,104.0
context,Q86YC2,U,False,False,,False,123,MORC2,1032,de1f68188a4eb2b7df75460b402cc8d2e84299396f4603caba75e33c3b434ed4,Q9Y6X9,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.48550279935201,-2.222718675931295,0.5906388163566589,-5.143037796020508,-9.357379913330078,-7.778794765472412,-7.426404158274333,107.0,248.0,154.0,25.0
context,Q86YC2,U,False,False,,False,124,TAF1C,869,28a361454b52841094597cbcdd9c7e24c32b0f17a11d7910179a9e2ef73f1c39,Q15572,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.5360246499379477,-3.25088103612264,0.5409080982208252,-10.0723295211792,-10.024262428283691,-6.135560989379883,-8.744050979614258,410.0,379.0,285.0,75.0
context,Q86YC2,U,False,False,,False,125,WRN,1432,44adbc3029efd6c690accac06bfd2f5b58e943b7492e8aa53c64b2fde151d155,Q14191,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.016897936662038,-0.30479590098063153,0.6345425248146057,-5.978085041046143,-7.767373085021973,-7.282960891723633,-7.009473005930583,40.0,26.0,115.0,6.0
context,Q86YC2,U,False,False,,False,126,ZNF28,718,b6d5d212be5479fcf2849d92c94b946305ec458376e9a395be5a87c3c0e155d1,P17035,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.3222637573877971,-2.605419874191284,0.5836687684059143,-4.68287467956543,-5.601022720336914,-4.503133773803711,-4.929010391235352,77.0,309.0,15.0,36.0
context,Q86YC2,U,False,False,,False,127,ZNF84,738,a92a821d3b6b2270a92cfad6b3bf07240355aed9a9273cb345efad2b1d778d63,P51523,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.3844579458236694,-2.623703201611837,0.5900259017944336,-6.137662887573242,-6.136496543884277,-4.799463748931885,-5.691207726796468,85.0,315.0,31.0,27.0
context,Q86YC2,U,False,False,,False,128,ZFP37,630,b675c90acfed3aff0917885517882ed44a8cbd828a8b449f668bfd6ee583faef,Q9Y6Q3,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-0.8218331734339396,-1.7374712228775024,0.5953343510627747,-5.599054336547852,-5.0788140296936035,-3.7703986167907715,-4.816088994344075,27.0,182.0,12.0,21.0
context,Q86YC2,U,False,False,,False,129,IPO11,975,f81bac09058db2688b27d63e23adb3ff9869659dd7a23b69def83fe48acccf56,Q9UI26,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.823639949162801,-0.34929750363032025,0.42347851395606995,-8.171792984008789,-9.564870834350586,-5.968221187591553,-7.901628335316976,164.0,27.0,209.0,182.0
context,Q86YC2,U,False,False,,False,130,ZC3H11A,810,e295146d6988d3c1648023ff523b8c0f0979e2088ebf7a8b266bdcb2193f6ad2,O75152,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.3990660508473716,-2.7628326416015625,0.49329593777656555,-6.291256427764893,-5.690884590148926,-6.369225978851318,-6.117122332255046,253.0,328.0,51.0,113.0
context,Q86YC2,U,False,False,,False,131,SMC2,1197,8d50b8f6cbd845496d8ea7f022f33178c159d7405ea5354b1ba34cb82fbb6df5,O95347,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.313995361328125,-1.8680880864461262,0.4837041199207306,-7.4858503341674805,-8.808975219726562,-9.809101104736328,-8.701308886210123,237.0,205.0,283.0,128.0
context,Q86YC2,U,False,False,,False,132,NR4A3,626,6c45c8cdd5966fbac000a13d3d256fb752c7cf444077f6447545f62f8cecfa65,Q92570,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.0421013832092285,-2.9099504152933755,0.37149277329444885,-6.881194114685059,-7.433054447174072,-7.3582305908203125,-7.2241597175598145,361.0,342.0,129.0,234.0
context,Q86YC2,U,False,False,,False,133,MAML3,1138,26381bc64a03b46c3b512df5eb6776ba85a3cedbb308cbdfdc7751fa3387adde,Q96JK9,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.774367570877075,-1.720170219739278,0.4925903081893921,-5.814852237701416,-6.739137649536133,-5.2285308837890625,-5.927506923675537,329.0,180.0,41.0,117.0
context,Q86YC2,U,False,False,,False,134,MYO1C,1063,f5590930d3796d0307d63f311dfb103a0fd8fe593f12904245df75e414fd9e2a,O00159,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.003957509994507,-2.5047722260157266,0.38267165422439575,-7.083305835723877,-8.246203422546387,-7.639732837677002,-7.656414031982422,192.0,294.0,180.0,218.0
context,Q86YC2,U,False,False,,False,135,LMNA,664,d1ba9877ad6626a2d6d1bf77fdadf06d0bb8fbc1aeeddf52b5da196b22b3ad45,P02545,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.4359829823176067,-0.6536553502082825,0.4595889747142792,-6.290492534637451,-6.961564540863037,-5.91552209854126,-6.389193058013916,95.0,47.0,66.0,149.0
context,Q86YC2,U,False,False,,False,136,PHF20,1012,99a56ed3cb7d342e77db01cd7adc5ced0045a043b4b6170930f9a874529672d9,Q9BVI0,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.3897877136866252,-1.6273705959320068,0.6063210368156433,-6.313796043395996,-6.197390079498291,-5.919268608093262,-6.143484910329183,87.0,157.0,53.0,14.0
context,Q86YC2,U,False,False,,False,137,GCFC2,781,40d0b13142199a02b27c2d216e683dcb77289fd7c5439de498c41dca5ef941f1,P16383,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.3081127802530925,-1.169817288716634,0.6563445925712585,-7.341763496398926,-8.669672012329102,-6.565569877624512,-7.525668462117513,75.0,105.0,169.0,4.0
context,Q86YC2,U,False,False,,False,138,ATN1,1190,7c0784c5f56f67b5cb3518b4e88b51bc59499ff269dc73dc3cdc73d307c74cce,P54259,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-4.291612148284912,-2.4581971168518066,0.3866761326789856,-6.8915252685546875,-9.413851737976074,-7.492410182952881,-7.932595729827881,451.0,285.0,211.0,212.0
context,Q86YC2,U,False,False,,False,139,PPP1R26,1209,7ebbea7c2bc26301dbe162849b8f8cca3a42ad1b93a34fa252dfd5a033c323a0,Q5T8A7,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.41160257657369,-3.071906248728434,0.5761073231697083,-6.570413112640381,-8.466201782226562,-6.6425700187683105,-7.226394971211751,260.0,360.0,131.0,46.0
context,Q86YC2,U,False,False,,False,140,DACT1,836,8d2939763bfdec1c7d60b0b8bc19859c96e8116172255f0b23171b106fd55f96,Q9NYF0,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.537323792775472,-0.811136802037557,0.5975776314735413,-6.545584678649902,-8.42970085144043,-5.680830001831055,-6.885371843973796,117.0,61.0,107.0,20.0
context,Q86YC2,U,False,False,,False,141,ECT2,914,11082fa960aa2ba8b2335c24eb46c82c0021984fb17691c3fbfee6b31cb2726c,Q9H8V3,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.8076591491699219,-1.7161244948705037,0.4720316231250763,-7.398037910461426,-8.585179328918457,-5.480462551116943,-7.154559930165608,160.0,179.0,122.0,142.0
context,Q86YC2,U,False,False,,False,142,THOC5,683,9ddc8852e3ee7138c58d63bb6bfc897428434962211197103347c36bb2b0f11f,Q13769,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.7198667923609416,-0.6193473637104034,0.5698659420013428,-7.033044815063477,-8.524115562438965,-6.733315944671631,-7.430158774058024,142.0,42.0,157.0,48.0
context,Q86YC2,U,False,False,,False,143,DGKI,1057,b1db6a44386ad945a8e8f33bb0012e9c51cb474e7fefbd8aa0e64d7ad61247a2,O75912,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.2964375019073486,-2.225792725880941,0.28306910395622253,-10.300435066223145,-9.351000785827637,-9.198030471801758,-9.616488774617514,234.0,249.0,359.0,318.0
context,Q86YC2,U,False,False,,False,144,RAD54L,747,076621fb418cdba70cd223fb47dfeeec524a1dc685a22aea1fe1a3399d3a4917,Q92698,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.4966416756312053,-0.8663997054100037,0.6021714806556702,-3.946542978286743,-6.232505798339844,-8.725728034973145,-6.301592270533244,108.0,68.0,62.0,17.0
context,Q86YC2,U,False,False,,False,145,KANSL1,1105,2ef35608125d7bc3e80dd231ecace7302e5b26ca8d2d9a84be862ea131a93262,Q7Z3B3,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.2632323106129966,-2.1728216807047525,0.5896772146224976,-8.330798149108887,-8.779726028442383,-5.723543167114258,-7.611355781555176,228.0,240.0,175.0,29.0
context,Q86YC2,U,False,False,,False,146,BTK,659,2050e121c40716b1679af0b304ba648e1f3f6d4bf32ac563318974ec64d5167a,Q06187,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.4156672954559326,-1.0108307003974915,0.23277562856674194,-9.149723052978516,-7.970606327056885,-9.288597106933594,-8.802975495656332,94.0,84.0,289.0,370.0
context,Q86YC2,U,False,False,,False,147,SAGE1,904,a71ae1e1c20b9fa5a5cf8bb854056fccfc32241ddcbf8177aba9bc6f38ef3232,Q9NXZ1,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.087844451268514,-1.6731346448262532,0.630736231803894,-7.418431282043457,-8.206122398376465,-6.457788944244385,-7.3607808748881025,52.0,169.0,146.0,7.0
context,Q86YC2,U,False,False,,False,148,JAK2,1132,21017319c2c8714bf0b97157e13f2184664d2d13b899b37276195af86ca0720a,O60674,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.3541022936503093,-0.7690754731496176,0.26796969771385193,-6.960579872131348,-11.069755554199219,-7.973214626312256,-8.667850017547607,80.0,58.0,280.0,335.0
context,Q86YC2,U,False,False,,False,149,UBA1,1058,faa60ebbeaa6c322d9924f88d5312f37546dbcff62a7518c974d2540b6702802,P22314,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.9831148783365886,-2.4297155936559043,0.3868456184864044,-7.116039752960205,-8.658071517944336,-9.406425476074219,-8.39351224899292,188.0,277.0,254.0,211.0
context,Q86YC2,U,False,False,,False,150,STAG1,1258,5d2dc65e1ff8435d9f6cad2564584719a70893d94123ef250355358855781c3b,Q8WVM7,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.624692440032959,-1.091609517733256,0.48129451274871826,-6.079843044281006,-7.80143404006958,-8.044966697692871,-7.308747927347819,128.0,92.0,142.0,133.0
context,Q86YC2,U,False,False,,False,151,PRKCE,737,c13770c67cf27f93bb1dd39b9eb4173c01253a2060e44225120f1e3a33625ade,Q02156,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.530091365178426,-0.8568328420321146,0.23698684573173523,-8.417956352233887,-8.68160343170166,-7.674801826477051,-8.2581205368042,115.0,66.0,242.0,366.0
context,Q86YC2,U,False,False,,False,152,PLCZ1,608,2b7e2a28499d00a8167beefe81e45519271e27ddfc53bc9fdc06ee90552fbff7,Q86YW0,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.4074877897898355,-2.4431809186935425,0.4523175060749054,-8.077820777893066,-7.986057758331299,-7.071805477142334,-7.711894671122233,257.0,282.0,188.0,159.0
context,Q86YC2,U,False,False,,False,153,INTS9,658,403b3854f583e63338caf9b007ca5c82f19ac999baec704a56cbd70db86d9c9a,Q9NV88,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.6167964140574136,-1.6478512287139893,0.40368515253067017,-7.668535232543945,-5.230015754699707,-7.541871547698975,-6.813474178314209,309.0,163.0,101.0,200.0
background,Q86YC2,U,False,False,,False,154,GRN,593,6e617348e747f6b3ea0ecff6bea1ee137ad27b393ee24781864080aea3134f53,P28799,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.295398791631063,-2.398317893346151,0.22431951761245728,-8.128596305847168,-9.956684112548828,-9.301712036132812,-9.128997484842936,385.0,270.0,318.0,382.0
background,Q86YC2,U,False,False,,False,155,KLHL40,621,fb607857d57663797d8522494f2f1054984ecd8e19c77d6db815b3f42af98c61,Q2TBA0,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.2976877689361572,-2.833096742630005,0.3446766436100006,-5.178936004638672,-10.79787540435791,-7.093234539031982,-7.6900153160095215,386.0,335.0,184.0,267.0
background,Q86YC2,U,False,False,,False,156,CIZ1,898,0cb50db179c429b2dcb4241c169bb5b3a4508c408cf7314c46b7f9d05878fe95,Q9ULV3,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.7805521090825398,-1.389177938302358,0.5785443782806396,-7.492519378662109,-7.111540794372559,-5.175982475280762,-6.593347549438477,156.0,128.0,83.0,42.0
background,Q86YC2,U,False,False,,False,157,CTDP1,961,847d8927e9fb49daa7c17efbd57e64e6b52656b9d443db9054e4f799cfaf3d85,Q9Y5B0,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.8111046155293782,-2.7150774002075195,0.5850359201431274,-5.470418930053711,-8.152287483215332,-5.635874271392822,-6.419526894887288,161.0,322.0,68.0,35.0
background,Q86YC2,U,False,False,,False,158,ZSCAN12,611,28ef449a9de1c7053bcd76d00ced7fd937ed11aca98641103a2a93ff57027b27,O43309,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-0.5669697324434916,-0.6402949094772339,0.5730429887771606,-5.837947368621826,-4.615947723388672,-4.177331447601318,-4.8770755132039385,18.0,45.0,13.0,47.0
background,Q86YC2,U,False,False,,False,159,WDR44,913,11d6d6c4ecc2f6327452f93ed94308ba990115a9431980c63e74d5d9a92dc962,Q5JSH3,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.044959783554077,-1.6931819915771484,0.42398789525032043,-7.785357475280762,-9.702016830444336,-6.425695896148682,-7.971023400624593,197.0,175.0,213.0,180.0
background,Q86YC2,U,False,False,,False,160,HELQ,1101,d7d00db7bb96ea6aa7314c3693cbe770dbc108baa10164bcaf3675f520ff0173,Q8TDG4,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.5980942646662395,-1.6667507092158,0.5948070883750916,-6.861138820648193,-6.931874752044678,-6.652052402496338,-6.815021991729736,125.0,167.0,102.0,23.0
background,Q86YC2,U,False,False,,False,161,PCDHA11,949,05dcc6e0f9c90d7fc7135bf5413a96d2cc99bbd65cb7933974471877de8ea3f0,Q9Y5I1,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.475841681162516,-1.6961325407028198,0.23847895860671997,-8.505655288696289,-7.223109245300293,-6.553911209106445,-7.427558581034343,276.0,176.0,156.0,363.0
background,Q86YC2,U,False,False,,False,162,RESF1,1747,56e5e5a75d374af471c32094bd77130131a534757ea5f4771203c0e17f390856,Q9HCM1,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.0795092185338337,-0.4425385197003682,0.5922737717628479,-3.0895180702209473,-3.941176652908325,-3.6661508083343506,-3.565615177154541,50.0,33.0,2.0,24.0
background,Q86YC2,U,False,False,,False,163,KIAA0408,694,53fdf05da39d05a7ed8e9440230cbed3a3cd616a3b790b113b69021b5d3a9b72,Q6ZU52,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-0.4498128791650136,-0.6205156048138937,0.5306745171546936,-4.569279670715332,-6.6035685539245605,-3.668617010116577,-4.947155078252156,15.0,43.0,16.0,82.0
background,Q86YC2,U,False,False,,False,164,SF3B3,1217,212bb58911e1cdef1d6335a67929a6d91d31ac4895bf9f80086b7cb46b4f2afc,Q15393,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.850269397099813,-2.762997309366862,0.4615003168582916,-7.760540962219238,-8.660660743713379,-6.955358505249023,-7.792186737060547,342.0,329.0,197.0,148.0
background,Q86YC2,U,False,False,,False,165,FRMPD2,1309,02ba8adadbe52975b0f18f1e0fe5181cdf10fdb5cdb52e87bd451d7c41222310,Q68DX3,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.0787265300750732,-0.8328554630279541,0.36602306365966797,-6.115930080413818,-7.338232040405273,-5.063908576965332,-6.172690232594808,200.0,62.0,59.0,243.0
background,Q86YC2,U,False,False,,False,166,KLHL14,628,7c67c11306a6f55981496a7da28921921bfeafc7e118b111c03bbe6dcd9c6e27,Q9P2G3,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.444160223007202,-0.6635569135348002,0.37087106704711914,-3.3256430625915527,-9.83368968963623,-8.518289566040039,-7.225874106089274,268.0,48.0,130.0,236.0
background,Q86YC2,U,False,False,,False,167,NOP56,594,d1c71d5b7309a0687ace6b723010db546c5d4140da4abdee35536caaa08e2b16,O00567,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.4526182015736897,-1.1471416056156158,0.5241252779960632,-6.06227445602417,-8.605360984802246,-8.484210014343262,-7.717281818389893,101.0,101.0,190.0,91.0
background,Q86YC2,U,False,False,,False,168,PPIP5K2,1243,5541bedd9fd40203c3a0ced33a63c107ad0799fda4e800e59b9ee6fc539d4679,O43314,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.469290097554525,-3.104077100753784,0.42178022861480713,-8.2376127243042,-8.840376853942871,-9.751023292541504,-8.943004290262857,274.0,364.0,301.0,185.0
background,Q86YC2,U,False,False,,False,169,ARFGEF3,2177,b0389873a8772c9a1375d62cd7c88ce74e246580d7dbcd74f59a0d2e54c391fd,Q5TH69,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.9533053239186606,-1.4580036997795105,0.31455740332603455,-7.729824066162109,-7.163210391998291,-6.588376522064209,-7.160470326741536,356.0,139.0,124.0,290.0
background,Q86YC2,U,False,False,,False,170,BRME1,668,02df8b3bb9e44b33c56a24b5f19c081499a9635d77dc8b5ab55e9b623687fe52,Q0VDD7,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.9806463321050007,-1.966655969619751,0.5348533391952515,-5.114760398864746,-6.302706718444824,-5.416215896606445,-5.611227671305339,186.0,218.0,28.0,78.0
background,Q86YC2,U,False,False,,False,171,PXDN,1479,d3da6ea899b72dd993a1e717d80d042752fc92194768417942be3fdd5cf5d18f,Q92626,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.9364564418792725,-2.2600208123524985,0.23679551482200623,-10.304367065429688,-10.34108829498291,-8.428606033325195,-9.691353797912598,353.0,255.0,363.0,367.0
background,Q86YC2,U,False,False,,False,172,FER1L6,1857,ac09aee02d73e691cc907ec946f4947775a03182865e282c7048d3dab0c70532,Q2WGJ9,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.1152441104253135,-1.6163420677185059,0.33407124876976013,-7.167295932769775,-8.901350975036621,-6.620999813079834,-7.563215573628743,207.0,154.0,174.0,272.0
background,Q86YC2,U,False,False,,False,173,ABCE1,599,94c28f95b9da82234879b5c15184312771712904d8feffe8bd024b655caa964f,P61221,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.9117148717244468,-2.6261298656463623,0.4907832145690918,-8.767841339111328,-8.622642517089844,-10.153584480285645,-9.181356112162272,350.0,316.0,322.0,122.0
background,Q86YC2,U,False,False,,False,174,KLHL8,620,058375ca2698691c36726a43c7d5644e90e7db4f40d87c06604f82338cf31b1c,Q9P2G9,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.2367259661356609,0.010448892911275228,0.39682769775390625,-4.080557823181152,-9.673760414123535,-7.1262593269348145,-6.960192521413167,69.0,15.0,113.0,202.0
background,Q86YC2,U,False,False,,False,175,SCN10A,1956,c345e66ed21d45f9acfe03a6e99ca5b9744199478b48087e17cb99e2ac0364f4,Q9Y5Y9,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.132451057434082,-4.082104047139485,0.17724214494228363,-11.063332557678223,-10.530620574951172,-8.898761749267578,-10.164238293965658,373.0,438.0,393.0,428.0
background,Q86YC2,U,False,False,,False,176,SLC9A2,812,d346a521e96f86e11e38b355471d2b8d4d30783e76eeca8d536565009b0a4b58,Q9UBY0,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.7831430435180664,-4.180484771728516,0.17493848502635956,-11.950757026672363,-10.367209434509277,-9.615215301513672,-10.644393920898438,333.0,441.0,432.0,431.0
background,Q86YC2,U,False,False,,False,177,LRCH3,777,807978126fc7d2c5e277f0e481d75de1e6d8edd01fd512184827ac155dfb8209,Q96II8,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.6857041120529175,-1.1919359763463337,0.5314413905143738,-5.874828338623047,-8.381294250488281,-6.452890872955322,-6.90300448735555,137.0,109.0,111.0,80.0
background,Q86YC2,U,False,False,,False,178,EXOSC10,885,313117431a8c3892766e5d52d4cebab709f6dc830a45dc880f0e913fe80bec0e,Q01780,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.0611987709999084,-0.9503870010375977,0.5645485520362854,-8.0664644241333,-7.872061729431152,-9.672348976135254,-8.536958376566568,47.0,77.0,270.0,53.0
background,Q86YC2,U,False,False,,False,179,GOLGA6L2,909,8f4e3346b71652af86af5f146960dafa70bf68e230bb96dee57e8c7bcd232330,Q8N9W4,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-0.9329734841982523,-1.1570380926132202,0.4291006028652191,-7.419147968292236,-7.619420528411865,-6.4523701667785645,-7.163646221160889,36.0,104.0,125.0,176.0
