U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank
background,O75460,U,False,False,68,PRKD1,912,477a2267d854ab9f59546d492ceb1c1dd0ee875e86a7bbf326b8139012aadf84,Q15139,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.9199668963750203,-2.937645196914673,-9.384414672851562,-8.240579605102539,-9.131282806396484,-8.918759028116861,109.0,210.0,142.0
background,O75460,U,False,False,69,ZNF546,836,a766c8ea257845256d06c7d55e443d28a1f299e30549085898dd1fd586ce8d7d,Q86UE3,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.843465248743693,-3.8974196116129556,-10.088757514953613,-9.243917465209961,-9.520676612854004,-9.617783864339193,297.0,339.0,210.0
background,O75460,U,False,False,70,NPHP4,1426,6ee40481967f32ea0dbc6ec30ba321a05f35bb4ed92778cb1e2a75198de8d385,O75161,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.8104554017384846,-2.789217193921407,-12.864543914794922,-9.672410011291504,-9.39306354522705,-10.643339157104492,91.0,193.0,286.0
background,O75460,U,False,False,71,DENND1A,1009,8045d07ae099a02086a892a1216bdeb41829d6f4669245f412cdb53484b5e289,Q8TEH3,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.9004785219828289,-3.0735328992207847,-9.505655288696289,-15.808838844299316,-9.745636940002441,-11.686710357666016,105.0,230.0,347.0
background,O75460,U,False,False,72,ENTPD2,495,9118a084943213445b9a9ee15dee9e1148c915c5d8ff341d76ddfe7ef4189eba,Q9Y5L3,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.987383762995402,-3.480985403060913,-7.349892616271973,-9.44698715209961,-10.568817138671875,-9.121898969014486,320.0,294.0,165.0
background,O75460,U,False,False,73,EXO1,846,4dabd517c63ce9df6b95466e3fdd4fbb70c84dd7613c77a529d5421112611e4b,Q9UQ84,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.9554409980773926,-4.682878573735555,-11.890554428100586,-13.065964698791504,-10.628564834594727,-11.86169465382894,312.0,387.0,354.0
background,O75460,U,False,False,74,ITGA6,1130,3bcf893bbd5bfc4d1a7e00fb90cb47ffe43ea31f8e4f81c02ce5da2791adfebd,P23229,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.023666779200236,-3.9412298997243247,-8.075934410095215,-8.866272926330566,-10.258779525756836,-9.066995620727539,329.0,345.0,158.0
background,O75460,U,False,False,75,DLL4,685,c493b63e299b3245d088ff0cab36a90c477cd90b672953fe71ff07622e4e818e,Q9NR61,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.3977831999460855,-3.3286259969075522,-8.26208209991455,-8.091728210449219,-10.504669189453125,-8.952826499938965,201.0,274.0,147.0
background,O75460,U,False,False,76,ANKRD13C,541,98323d3dbc08cc4bd4b2602194b5aea92207ea84ec93ef4c62c2b150281ccb85,Q8N6S4,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.926882306734721,-3.173322916030884,-9.451469421386719,-11.053098678588867,-11.633283615112305,-10.71261723836263,112.0,244.0,291.0
background,O75460,U,False,False,77,EPHA6,1036,7dce62d2cd1df42b72172807b1526b4ea9063242c59cee37913cf90b8706ad60,Q9UF33,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.7892260551452637,-4.1796847979227705,-10.007047653198242,-9.88354206085205,-12.048894882202148,-10.64649486541748,86.0,357.0,287.0
background,O75460,U,False,False,78,CYP1B1,543,73f524005c243db14cdc8a45717ca3ddd75ce740e0ace508e73b30e04a641326,Q16678,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.996807018915812,-3.583608627319336,-10.173041343688965,-10.224957466125488,-10.191755294799805,-10.196584701538086,322.0,310.0,256.0
background,O75460,U,False,False,79,SESN3,492,a0d0e02812c2504dafa0dcbe892d5d1c2199c37c846dc715d17386ff3a28d4a9,P58005,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.5804473559061685,-3.9151572386423745,-13.020108222961426,-8.555816650390625,-8.807732582092285,-10.127885818481445,242.0,342.0,251.0
background,O75460,U,False,False,80,AP1G2,785,c0b2c9558f88d7d7477cec205e6eb71299cbd8adee69971565a02ba9d2a07740,O75843,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.6326099236806235,-2.4713168144226074,-7.734493732452393,-12.360111236572266,-10.16582202911377,-10.086808999379477,253.0,151.0,248.0
background,O75460,U,False,False,81,MARK4,752,77dd8ddd63a06cb1506cc5925b59a5813c1142a912ebf29cb6dca84559dbebaa,Q96L34,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.6785043478012085,-3.5544254779815674,-10.797359466552734,-10.308780670166016,-15.070023536682129,-12.058721224466959,68.0,303.0,363.0
background,O75460,U,False,False,82,ZSWIM6,1215,9eb3db4e82db78914de24e2d08c5515bd358ed6562a17c0f0a510547a86f7015,Q9HCJ5,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.5695481300354004,-3.345078786214193,-13.170817375183105,-9.06245231628418,-10.466172218322754,-10.899813969930014,233.0,278.0,299.0
background,O75460,U,False,False,83,MAP3K11,847,1a32a0b33ebb4ddda7dfecb87ed99595da3dfc7c10e80c7fbc1ad3777f3990c3,Q16584,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.6304751634597778,-3.054315725962321,-9.500664710998535,-13.166791915893555,-12.80506706237793,-11.824174563090006,65.0,228.0,353.0
background,O75460,U,False,False,84,SLC22A10,541,28b3ecfb656765f071415662f0b26ea840d1f54706bb544852b7cae800b1be98,Q63ZE4,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.3887237707773843,-4.2481668790181475,-9.202580451965332,-9.039105415344238,-11.867281913757324,-10.036322593688965,198.0,361.0,243.0
background,O75460,U,False,False,85,STK31,1019,dac5ab4de8de90c1e633ec3418bc50e468035dd48e191a2d542f4f67b758df2a,Q9BXU1,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.2110023895899455,-1.8835020065307617,-12.735067367553711,-12.063570022583008,-10.917448043823242,-11.905361811319986,28.0,73.0,356.0
background,O75460,U,False,False,86,FAM91A1,838,d21e28a9e8e64456f11541b4a178eb8abf3e82be453c0f324c42965bf11c1212,Q658Y4,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.7607948382695515,-1.656343658765157,-11.212239265441895,-12.535893440246582,-7.947664737701416,-10.565265814463297,82.0,55.0,282.0
background,O75460,U,False,False,87,DLAT,647,5a8dea87c82773b3185c3473c5c4cbf65c52dfe15f5c07e6833b017ef3610f59,P10515,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.9622578223546345,-2.8968136310577393,-11.90219783782959,-12.577103614807129,-11.896831512451172,-12.125377655029297,120.0,205.0,366.0
background,O75460,U,False,False,88,SLC6A4,630,08ab69187b319cff68eba5e95e6d06f77a7a8e75e4b1a83c000f7ed2c160d37f,P31645,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.8099136352539062,-4.1691062450408936,-8.232969284057617,-7.610047340393066,-10.77534008026123,-8.872785568237305,397.0,356.0,138.0
background,O75460,U,False,False,89,CCDC14,953,99051acf4ec774623effb0c70fdb3724538e95bb37235a6d4b710bf22ded7880,Q49A88,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.508029063542684,-1.744634747505188,-12.577695846557617,-11.470253944396973,-11.94333553314209,-11.997095108032227,220.0,59.0,361.0
background,O75460,U,False,False,90,EIF4G3,1585,8b0c74f186b37b97f1296d024bddc1bee7913f6fd0f681fb0fe53766725d6175,O43432,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.9013415972391763,-4.234023332595825,-12.065433502197266,-10.422622680664062,-15.678459167480469,-12.722171783447266,306.0,360.0,383.0
background,O75460,U,False,False,91,NUP160,1436,6b1115c8f358a5862c364bc25169803d828a2f97c0fbd38f5d49bf349b42053f,Q12769,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.1745362281799316,-2.8972116311391196,-8.858601570129395,-13.455801010131836,-11.54529857635498,-11.286567052205404,159.0,207.0,328.0
background,O75460,U,False,False,92,ADAM11,769,542839c3ee046949cf05cf2306595924bc01b8bb55927716f0f69b2f389d4950,O75078,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.070255716641744,-1.9337655703226726,-7.938358306884766,-6.058254241943359,-10.321738243103027,-8.106116930643717,136.0,78.0,78.0
background,O75460,U,False,False,93,PLAG1,500,886b146b2d6be78eee44f53ef4bbab1a2d868f998788de5597d7ea14daadac1a,Q6DJT9,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.464300791422526,-2.5871167182922363,-12.988418579101562,-11.10024642944336,-14.326037406921387,-12.804900805155436,210.0,173.0,386.0
background,O75460,U,False,False,94,REXO1,1221,a0b16eab8b7a0624814406a98a79415a872982fa2749c3aa59b1b163e47a7b44,Q8N1G1,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.741478681564331,-3.582732677459717,-13.10203742980957,-13.17227840423584,-14.308672904968262,-13.527662913004557,279.0,309.0,394.0
background,O75460,U,False,False,95,ACVRL1,503,41225f390d79410ec5e7bfef7e5f05341e7142207310e2a3d53bb09826db1795,P37023,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.550112287203471,-3.1763649781545005,-11.672998428344727,-7.6589436531066895,-10.580034255981445,-9.970658779144287,55.0,247.0,233.0
background,O75460,U,False,False,96,ZNF287,761,7f612b357f64643d66f37139541cd96e39113ccffb8034e10034a929def21430,Q9HBT7,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.376230160395304,-2.993298610051473,-10.48416805267334,-10.613693237304688,-10.215317726135254,-10.437726338704428,195.0,215.0,277.0
background,O75460,U,False,False,97,TFRC,760,c6a44b119bef130274a956ef9023aa7b51713ae3ba54bf0da32d5ebdbf133834,P02786,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.6450297037760415,-2.766726573308309,-6.966966152191162,-6.6746978759765625,-7.988135814666748,-7.209933280944824,256.0,189.0,35.0
background,O75460,U,False,False,98,KCNH1,989,9b003c04637e5c30926a40a89d17b8e36e7ec8a943b37a317411daf0ca3af4bd,O95259,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.1248891353607178,-3.3409759998321533,-9.713988304138184,-8.579610824584961,-6.561549186706543,-8.285049438476562,146.0,277.0,88.0
background,O75460,U,False,False,99,DIAPH1,1272,357ce03cfd67b6d026f5c7955ec9e7660f332ff0399f68d9ca27b8c1f25cdb2d,O60610,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.737282673517863,-4.93360169728597,-14.18239688873291,-12.630967140197754,-13.54847240447998,-13.453945477803549,393.0,396.0,392.0
background,O75460,U,False,False,100,PHTF2,785,2dfea76dc43cb8d63f9b9114dd83295ea712edab59a0127c0135f203f70fb45b,Q8N3S3,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.2620073159535727,-3.1750782330830893,-6.252982139587402,-6.350285530090332,-9.47378921508789,-7.359018961588542,172.0,246.0,41.0
background,O75460,U,False,False,101,PGLYRP2,576,b90fb57dc07c1c66d2272fc5c461cde478d56d1ff9aede9cecb01cf41bd3ec89,Q96PD5,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.244192202885946,-4.9873043696085615,-10.61892032623291,-9.420516014099121,-12.662168502807617,-10.900534947713217,361.0,398.0,300.0
background,O75460,U,False,False,102,PHACTR4,702,b6efeb5bb9b9052a822318fdb55045fe6bcaa9e9db2f86de2048d2908831dafb,Q8IZ21,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.366427501042684,-5.162852923075358,-8.885279655456543,-10.604636192321777,-9.526698112487793,-9.672204653422037,374.0,400.0,213.0
background,O75460,U,False,False,103,KANK1,1352,b213f7af19f6982b0752f88db6d29a8f9ca1eeea0643d4366e1c7b81a1be4ca3,Q14678,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.74203356107076,-1.9550831317901611,-12.649007797241211,-10.837127685546875,-11.230899810791016,-11.572345097859701,77.0,80.0,342.0
background,O75460,U,False,False,104,ROCK2,1388,2674aa9015e37da743be74d67bce80b3cb35df6161e9182af9b87d25cb645d52,O75116,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.6080141464869182,-2.594639460245768,-13.860915184020996,-9.273677825927734,-15.078441619873047,-12.737678209940592,62.0,174.0,385.0
context,P11021,U,False,False,105,POGLUT1,392,74b1b43374bb90b3d4eab7556eb4557d2f3c3f1f4d8503df9df7beb895e0a6a6,Q8NBL1,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.2227072715759277,-3.1823767820994058,-8.094385147094727,-6.9497504234313965,-10.3971586227417,-8.480431397755941,360.0,248.0,98.0
context,P11021,U,False,False,106,SIRT6,355,7fd5d2b9e2c38a655a96b3f8b84b4a048aaec9f877d23df942f455338e86448c,Q8N6T7,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.2901538213094077,-1.9734750191370647,-9.791659355163574,-11.96900749206543,-10.134757995605469,-10.631808280944824,179.0,83.0,285.0
context,P11021,U,False,False,107,ATG14,492,2de6a928e25b7a0c06078c7d09916a20a82a6406e83974139802650f8bfb9476,Q6ZNE5,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.4594438473383586,-1.900738040606181,-11.45602798461914,-10.75322151184082,-11.438673973083496,-11.215974489847818,48.0,76.0,324.0
context,P11021,U,False,False,108,MTMR9,549,d6971f6c91179834dcdd3da3b4cf844e3155a1d1ae70b6d260b687bef1093e26,Q96QG7,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.6280669371287027,-3.564673980077108,-12.591675758361816,-10.719744682312012,-10.596206665039062,-11.302542368570963,249.0,307.0,331.0
context,P11021,U,False,False,109,PRSS50,385,bbda8a7b966b7d0b1af94719be6cc3df76ee96fe5ea90625f6c75539e33146d1,Q9UI38,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.1152062813440957,-4.206875324249268,-6.1975507736206055,-5.759629726409912,-11.105500221252441,-7.687560240427653,143.0,359.0,56.0
context,P11021,U,False,False,110,SCYL1,808,2db248b94afe51e8de43b191dc0cf29563f1bc90172a81678ec98a3571a23b77,Q96KG9,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-0.8882705171902975,-1.055083155632019,-6.513427734375,-6.663652420043945,-9.170397758483887,-7.449159304300944,9.0,18.0,44.0
context,P11021,U,False,False,111,TRIM32,653,b0a74f6ce4ec1827e15043ff49b27995b5224dda9fd665c4c8d73692b72e47d9,Q13049,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.2036376396814983,-1.0541323721408844,-6.058027267456055,-8.363466262817383,-8.421133041381836,-7.614208857218425,26.0,17.0,51.0
context,P11021,U,False,False,112,NHLRC1,395,bb3a6b98daf512c278e514c68d96e48ee8016746c901272729c05f0f37bac1a5,Q6VVB1,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.3180759747823079,-1.7819093863169353,-11.689986228942871,-7.570494651794434,-9.457554817199707,-9.572678565979004,32.0,65.0,208.0
context,P11021,U,False,False,113,SULF2,870,feb4066144098bba1a571e1a440ceef4bceb7715ed076bcb0ee3d61ec3a1c25c,Q8IWU5,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.1022047201792398,-3.5335400104522705,-11.598286628723145,-8.658870697021484,-9.252142906188965,-9.836433410644531,139.0,300.0,224.0
context,P11021,U,False,False,114,CYP2C18,490,c08d37e9b9741f4a5127f595dc2455f6f63f204e585751c7b1c65e1e661c8a1e,P33260,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.2945844332377114,-3.507822593053182,-12.603837013244629,-8.375432968139648,-10.160637855529785,-10.379969278971354,368.0,296.0,271.0
context,P11021,U,False,False,115,TESPA1,521,4f20532bf67f0a4a8ef99ffebfb483fdeb3dacaf047796ec16c20643da50231b,A2RU30,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.1167808373769126,-3.7086807092030845,-11.688931465148926,-11.813015937805176,-10.716827392578125,-11.406258265177408,346.0,321.0,338.0
context,P11021,U,False,False,116,CYP26A1,497,90595514e8943fb2a0668dc14ea9841297ca49846d9007639f566f839f2e667d,O43174,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.90352733929952,-4.8750505447387695,-10.175753593444824,-9.913236618041992,-10.717000007629395,-10.26866340637207,400.0,394.0,263.0
context,P11021,U,False,False,117,CYP2F1,491,60ea8958054d736688de83376908b37422e99c61dde8bf72e793cb3f60b14386,P24903,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.966089407602946,-3.7339328130086265,-9.947720527648926,-8.324482917785645,-10.968582153320312,-9.746928532918295,316.0,325.0,217.0
context,P11021,U,False,False,118,NPHS2,383,15f5c53738a62526097bdc539dd45c98c868f53f7213cdaf66a13d9f2b8cb823,Q9NP85,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.2332448959350586,-3.217717965443929,-8.05406379699707,-6.233054161071777,-11.589734077453613,-8.625617345174154,168.0,255.0,112.0
context,P11021,U,False,False,119,CYP2J2,502,f564a44324d90f58ffeeb59e3b73f18eb5169ccd9fdd41b7628e3074aeb0364a,P51589,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.0154656569163003,-3.812816063563029,-10.703207015991211,-9.368914604187012,-10.56466007232666,-10.212260564168295,324.0,330.0,257.0
context,P11021,U,False,False,120,ASPSCR1,553,830169046896684f4a3c5c01aebe5d6b59425649ec23c51e045327b58b106c5e,Q9BZE9,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.5876144568125405,-3.1744741598765054,-12.565993309020996,-10.407135009765625,-10.887114524841309,-11.286747614542643,243.0,245.0,329.0
context,P11021,U,False,False,121,PDIA4,645,1472bfb4221c016f5ebb6e6dc7805c7150cf0d85ffe213f10d40efa763d08784,P13667,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-0.9680306514104208,-1.283816655476888,-7.713248252868652,-6.358700752258301,-9.217803001403809,-7.763250668843587,16.0,29.0,57.0
context,P11021,U,False,False,122,RSAD2,361,33d2b64547640d7624a234de6e3466d9a330107597bc8de8dd574d3c4ecfa059,Q8WXG1,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.4276203314463296,-2.8946522871653237,-9.995620727539062,-10.375801086425781,-9.773955345153809,-10.04845905303955,204.0,204.0,245.0
context,P11021,U,False,False,123,RCN3,328,d6da6a2fced1f7b216597e40cab25c23a20409214ce5f405d56f7482d02c5980,Q96D15,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.1427667140960693,-1.5743638674418132,-8.492364883422852,-10.289185523986816,-10.049038887023926,-9.610196431477865,22.0,50.0,209.0
context,P11021,U,False,False,124,KLHL14,628,7c67c11306a6f55981496a7da28921921bfeafc7e118b111c03bbe6dcd9c6e27,Q9P2G3,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.163095474243164,-2.0483162800470986,-9.208459854125977,-9.586477279663086,-9.402377128601074,-9.399104754130045,158.0,92.0,189.0
context,P11021,U,False,False,125,CALR,417,9e4dcfd5cc4649a55d52b7f6f58a5d66513f3553779f6df1a35c8924e2d62ff3,P27797,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.2836466630299888,-2.650381644566854,-8.843557357788086,-6.655055046081543,-8.189051628112793,-7.895888010660808,178.0,177.0,65.0
context,P11021,U,False,False,126,SEC24D,1032,7f8a9ebd755d7c899b10daacb5fb813b759a91b882877dad32f3e105d2a561de,O94855,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.816334088643392,-3.496089458465576,-14.5640869140625,-16.234256744384766,-14.626587867736816,-15.141643842061361,292.0,295.0,402.0
context,P11021,U,False,False,127,PLOD3,738,6b58a1f57869f3cfba8c0c782c944798a38fba9c8eac19a5bf343290ef510aa6,O60568,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-1.7200716336568196,-1.301567057768504,-8.930551528930664,-5.800784587860107,-8.884597778320312,-7.871977965037028,73.0,30.0,61.0
context,P11021,U,False,False,128,SRP68,627,177182f2e0d12604c87ebcdde64aa477d1e60e8d7e608e0fe47012adf2af108c,Q9UHB9,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.953194538752238,-3.8119134108225503,-9.04450798034668,-13.656862258911133,-11.390013694763184,-11.363794644673666,311.0,329.0,336.0
context,P11021,U,False,False,129,LGI1,557,be2b5af00fb4e6787f690b9e7fd2b4974e3ac4140e48efeab537d24e474891e9,O95970,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.118327776590983,-3.0739298661549888,-7.667651176452637,-10.383796691894531,-8.72634220123291,-8.92593002319336,144.0,231.0,143.0
context,P11021,U,False,False,130,GASK1A,575,1fa369344ed1a83afcb01ccf81e646acc6bc574b02a415bca416bac7708c4d19,Q9UFP1,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.189188520113627,-2.5807355642318726,-7.341434001922607,-7.58662748336792,-11.966358184814453,-8.96480655670166,161.0,172.0,148.0
context,P11021,U,False,False,131,RASGRP1,797,96f141ab5d22c275327742400d5a75c2015cce965e640c79719026e408f80c74,O95267,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-3.0060629844665527,-4.196265538533528,-8.198958396911621,-9.371726036071777,-8.296398162841797,-8.622360865275065,323.0,358.0,110.0
context,P11021,U,False,False,132,AZIN2,460,2f394645aafda19996487ea7278df71a30e34f0ce3f6821956b5965ccd1c5bcc,Q96A70,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.9655898412068686,-2.654817978541056,-11.806894302368164,-9.690095901489258,-10.319672584533691,-10.605554262797037,315.0,178.0,284.0
context,P11021,U,False,False,133,DDN,711,d7d8eac6be4b9ee749dbcbfbac9cdfcebec850b54e6455e4fb198be9fab32444,O94850,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.521970828374227,-3.0120763778686523,-13.88634204864502,-11.915301322937012,-13.129976272583008,-12.977206548055014,225.0,221.0,389.0
context,P11021,U,False,False,134,COLGALT1,622,453b958bb2a141ec6b679b59f46f5be7de535e55909b55918a8a66c684791f0d,Q8NBJ5,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-2.3360164165496826,-2.439814885457357,-8.545504570007324,-6.415574073791504,-11.568745613098145,-8.84327475229899,186.0,148.0,133.0
context,P11021,U,False,False,135,P3H1,736,d14206d7b4acb7b71e9d3f713996f62304026f7fc194413e8ff63c7c3f276ed9,Q32P28,False,ERN1,977,22c28aa52b53dd8141c2770fa4a08a2acda67e6a17447dc5281cf52e0528390f,O75460,original_six,False,-0.8905604283014933,-2.025779128074646,-9.57016372680664,-12.794158935546875,-13.3657865524292,-11.910036404927572,10.0,91.0,357.0
