U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank
background,P27540,U,False,False,66,TRPC3,921,c1b0c7a28dc80a692b4bc4f0b07f59c82a4535acb8fa66f230e9eff11a0f096c,Q13507,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.6361848513285318,-1.9936181704203289,-12.008750915527344,-12.458057403564453,-10.986529350280762,-11.817779223124186,248.0,186.0,295.0
background,P27540,U,False,False,67,ARHGEF6,776,0b6d8efce18bd136b6028032c835c98d084f503da6825c6d7844e9f36cc55cc9,Q15052,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.8353159228960673,-1.0778573354085286,-10.50926399230957,-6.681168556213379,-6.111498832702637,-7.767310460408528,33.0,60.0,71.0
background,P27540,U,False,False,68,INTS15,449,1ff8685d2ef51bb88b317f7427ba6b62577e684465e4370bdb7158913584e36a,Q96N11,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.073498328526815,-1.548603097597758,-9.166881561279297,-9.748991012573242,-7.688048839569092,-8.867973804473877,193.0,120.0,165.0
background,P27540,U,False,False,69,KLHL41,606,5b68cb6e25048c071f883e21e030b6cc177a898bbf380767da0ca887e406b27a,O60662,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.798317551612854,-1.8247775634129841,-8.036540985107422,-9.848852157592773,-7.923120021820068,-8.602837721506754,145.0,168.0,140.0
background,P27540,U,False,False,70,POM121,1249,ad9228d8eec6db259b63fefaf104c9e125cfffdfd7dbfdafa6c05516e68e6707,Q96HA1,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.7103490432103474,-0.1100520392258962,-5.706604957580566,-6.963151931762695,-7.370230197906494,-6.679995695749919,133.0,7.0,19.0
background,P27540,U,False,False,71,MROH9,573,cbffaa1387122c2ae14dcf91dac37feb76066e2654c952e805ec2c1b3d5c9070,Q5TGP6,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.461884021759033,-1.7383530139923096,-7.910660266876221,-7.211490631103516,-8.32535171508789,-7.815834204355876,234.0,157.0,75.0
background,P27540,U,False,False,72,NR1H3,447,930ebc290600ab8f12f93fc9a88f07aafbd39ee68720b02c19e357865ad59626,Q13133,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.315073013305664,-1.0807112455368042,-10.064353942871094,-9.422873497009277,-9.984333038330078,-9.823853492736816,81.0,61.0,229.0
background,P27540,U,False,False,73,MAPK7,816,47d59ba657644e0e8d827458a3b92ef97a5a4b1db4061815416a152385ab88de,Q13164,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.1661908229192097,-2.3729206720987954,-7.392193794250488,-9.4785795211792,-6.98970365524292,-7.953492323557536,64.0,234.0,80.0
background,P27540,U,False,False,74,ZNF865,1059,298574c6578fd5bb29f8aea698e289ed6676af5a3e35fc494cb68393f1c80c18,P0CJ78,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.1402942339579265,-2.285651127497355,-9.67173957824707,-10.703064918518066,-11.309606552124023,-10.56147034962972,63.0,226.0,262.0
background,P27540,U,False,False,75,PRRT4,899,8f0e9102842f3e25f8ef6e0efe26d77cb792e98654595f7c20b5ccbf83697f09,C9JH25,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.3141969045003257,-2.9154650370279946,-9.423364639282227,-14.97622013092041,-11.378901481628418,-11.926162083943685,222.0,276.0,296.0
background,P27540,U,False,False,76,ZBED4,1171,de5053f78cd2a2e2e7f13afbec90ca362c266d0fb2e9ab2bee4b33c19412ed47,O75132,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.3099658886591594,-2.402349511782328,-9.7045259475708,-6.1066484451293945,-10.024812698364258,-8.611995697021484,80.0,239.0,141.0
background,P27540,U,False,False,77,INPP5D,1189,6162b17907607d9b41ec56d5672c104c2596dc26c9f5638e327985ddd21a0499,Q92835,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.8406056960423787,-2.5064093669255576,-9.82625675201416,-8.228787422180176,-8.419394493103027,-8.824812889099121,153.0,249.0,161.0
background,P27540,U,False,False,78,KRT6C,564,a2c4883ab86be4c94465360449e2f449a9b7d62b0aaf254e896558c17895cc36,P48668,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.5920437971750896,-1.1071974039077759,-8.657631874084473,-9.338716506958008,-4.75430154800415,-7.583549976348877,121.0,63.0,57.0
background,P27540,U,False,False,79,TRHDE,1069,6c9970c56ccbb65a548e28f882ff47d2881f681d9b8885b79b2cafe7bf3ccbab,Q9UKU6,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.015567739804586,-1.4052305022875469,-10.74972915649414,-14.829376220703125,-10.273645401000977,-11.95091692606608,184.0,92.0,297.0
background,P27540,U,False,False,80,GCDH,438,fe6a9b6925a754588ca9350217ee04929c2a3478eb41e06ffe46e3274417b79f,Q92947,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.5578126112620034,-1.4000351826349895,-7.487627029418945,-9.045717239379883,-10.55251407623291,-9.028619448343912,240.0,91.0,179.0
background,P27540,U,False,False,81,GK3,553,ebf25bfcbc9d6d59b047e30df6db0af34ba945f92a709f249f1888ec5e680856,Q14409,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.1537959575653076,-1.0227574308713276,-8.382400512695312,-8.539627075195312,-8.17280101776123,-8.364942868550619,205.0,54.0,122.0
background,P27540,U,False,False,82,SPOCD1,1216,576d3f1be512d1108044c8caba84f5f0c5ace79b34105539f5b57ca9049a0436,Q6ZMY3,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.4090241591135662,-1.072230299313863,-7.993440628051758,-10.160877227783203,-5.9320878982543945,-8.028801918029785,95.0,59.0,88.0
background,P27540,U,False,False,83,ERVK-10,666,84abb613fd396a079eace8b8046b2224894e29ebd3a81b1c6b560d1d9f450717,P87889,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.0995833079020183,-1.5419040123621623,-10.330340385437012,-8.463067054748535,-8.945996284484863,-9.24646790822347,58.0,116.0,202.0
background,P27540,U,False,False,84,BCS1L,419,d724efa28ed9b7436929280a1e882f03b50c807a1651178430eb48f3630317c9,Q9Y276,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.014899969100952,-1.1748473445574443,-10.372645378112793,-6.355650901794434,-8.492937088012695,-8.40707778930664,183.0,69.0,124.0
background,P27540,U,False,False,85,GDF7,450,8a7ede6583812aca53a606f200c62acda0a24a30e618fc60298ebd1c00e5e2f9,Q7Z4P5,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-3.818626642227173,-3.3012224038441977,-10.925213813781738,-12.752038955688477,-7.627607822418213,-10.434953530629477,293.0,290.0,255.0
background,P27540,U,False,False,86,MDGA1,955,1bc7051f96c241c5d748e0a7fedd29737b5855ad6e8fecc7955ff86aadb36d60,Q8NFP4,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-4.201555252075195,-3.9479939142862954,-11.060624122619629,-10.765909194946289,-9.780623435974121,-10.53571891784668,300.0,299.0,260.0
background,P27540,U,False,False,87,ZNF44,663,88c30f3a73a768f927b4cf5efa8f586c776eeaeeb7bf172d39d4472bc8740188,P15621,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.20821213722229,-2.3575788736343384,-8.399620056152344,-4.561972618103027,-8.832075119018555,-7.264555931091309,212.0,232.0,41.0
background,P27540,U,False,False,88,SOX10,466,03b793e16b4891b01ed86092ef89b11eafe647b05b4b4b1736c3d667d84aa334,P56693,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.1150954564412436,-2.8969029585520425,-10.279746055603027,-13.511813163757324,-10.657073020935059,-11.482877413431803,200.0,273.0,290.0
background,P27540,U,False,False,89,SPATA31F1,1335,e45167adf6138005ff3d5455d1abf12f0d8495cfd09c3541be658a36e8ce3209,Q6ZU69,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.1096534729003906,-1.9492959181467693,-10.14456844329834,-9.45360279083252,-5.693741321563721,-8.43063751856486,198.0,180.0,126.0
background,P27540,U,False,False,90,DNAJC6,913,6388b989ad39c67164633a50ade9ad094df9350aa008d8a02ef8c6789e062ae0,O75061,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.7173302570978801,-1.7098133365313213,-8.547767639160156,-8.025163650512695,-9.435338973999023,-8.669423421223959,136.0,151.0,146.0
background,P27540,U,False,False,91,FAM222A,452,ac415d0a85853e1e2437986af83cb8c9e304264ecedbd34da31f2ef54f7a0ad4,Q5U5X8,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-3.6258663336435952,-2.926744063695272,-7.568955421447754,-10.085944175720215,-9.54179859161377,-9.065566062927246,289.0,277.0,186.0
background,P27540,U,False,False,92,DNAJC7,494,82fad3dba8a6ca4babeb9e88b6e0abc6bb4bfc5c9c2b25a85e5e615cfb00301b,Q99615,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.1476584610839685,-0.6500819722811381,-5.30980110168457,-7.058128833770752,-8.78824234008789,-7.052057425181071,5.0,28.0,34.0
background,P27540,U,False,False,93,RTKN2,609,2cd2d79d8b1147e8260b30c4c8f97eee6bbf30011a5d08dd3b2d5ce308cb3ac8,Q8IZC4,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.4180503288904827,-0.39349600672721863,-9.88377857208252,-9.209439277648926,-7.97864294052124,-9.023953596750895,99.0,17.0,178.0
background,P27540,U,False,False,94,GNAS,626,fbcca06d1d9a79de02df6175eb6b168f0580b03eca961157966e081c125d92a2,P84996,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.5528469880421956,-1.633809228738149,-8.986407279968262,-8.78940486907959,-5.380724906921387,-7.718845685323079,116.0,138.0,67.0
background,P27540,U,False,False,95,TUBB2B,445,6a97754016e3223fbcf8c61440fd7f64dc527e7e78848d4ef09df9ceeecb3082,Q9BVA1,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.923164168993632,-2.0892516374588013,-7.138155937194824,-10.438316345214844,-6.91076135635376,-8.162411212921143,168.0,204.0,100.0
background,P27540,U,False,False,96,SLC49A4,478,2a764bb4f88239137a5e103ebc4fec69eccba939ce361e891ab485fdb1de7709,Q96SL1,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.59211532274882,-1.9687689940134685,-8.805521011352539,-13.178303718566895,-10.065192222595215,-10.683005650838217,243.0,183.0,267.0
background,P27540,U,False,False,97,NLGN2,835,3c94c952bfd676449028387cf6a9fc5ee709761ed68072a955e95beb256bc498,Q8NFZ4,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.7905526955922446,-2.3493319749832153,-9.688924789428711,-11.902509689331055,-10.527299880981445,-10.706244786580404,258.0,230.0,269.0
background,P27540,U,False,False,98,PDE7A,482,623a05a36be07ecb9e0183bbcefae89b3d4825aea5c3e137751a71142cded730,Q13946,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.882919192314148,-2.5404741764068604,-8.316041946411133,-5.036397457122803,-10.007837295532227,-7.786758899688721,158.0,252.0,73.0
background,P27540,U,False,False,99,IRX5,483,653eb489656bbf25d802d92c674c9556f1ea9e197c2e3fc44a831a8ac9712ac8,P78411,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.338525613149007,-2.061112642288208,-9.940292358398438,-9.407955169677734,-8.235973358154297,-9.194740295410156,86.0,195.0,197.0
background,P27540,U,False,False,100,ARHGAP39,1083,71e27c86d60470f8cfe5171b6087aa4e481001c66d584fd5761bfeb128e7b49c,Q9C0H5,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.7429136037826538,-2.4487852255503335,-13.051726341247559,-9.489543914794922,-9.425618171691895,-10.655629475911459,140.0,244.0,264.0
background,P27540,U,False,False,101,TERB1,727,058d29ba453bfb351cb680585c5dcecf4f9ebfa297008ad419cabaf906f6f124,Q8NA31,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.321831226348877,-1.3864514827728271,-10.635251998901367,-7.049819469451904,-6.390000820159912,-8.02502409617106,83.0,90.0,86.0
background,P27540,U,False,False,102,YTHDF2,579,d305201261eeab8de44d1384e02e5ccc073a4215d3736224f850741d0673fc92,Q9Y5A9,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.7001150846481323,-0.9413887659708658,-8.063323020935059,-10.343310356140137,-5.729679584503174,-8.045437653859457,132.0,44.0,89.0
background,P27540,U,False,False,103,CCDC15,951,31141be8f027fd7c46663953516f9ce29729aa9285e2192ac7f21251d188e575,Q0P6D6,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.8744276165962219,-1.5773433844248455,-10.770103454589844,-8.729415893554688,-11.442912101745605,-10.314143816630045,39.0,126.0,250.0
context,P40337,U,False,False,104,APOL2,337,7ead69791ee3cd54e19470ca716ef0ab0bd3aec0c7ec64d6728431ef12c315be,Q9BQE5,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.0257937908172607,-1.1946224768956502,-9.61518669128418,-13.569055557250977,-9.47232723236084,-10.885523160298666,186.0,73.0,274.0
context,P40337,U,False,False,105,NSFL1C,370,dc43f2261958ab2f3e478a49634ec074b05eb01422f1328060d28780e4455add,Q9UNZ2,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.0986239115397134,-1.490169922510783,-11.648386001586914,-12.830235481262207,-8.741116523742676,-11.073246002197266,194.0,107.0,282.0
context,P40337,U,False,False,106,PIP4K2A,406,f763864cd1d632602d99c9586f81e5ad8dec749da13eca416a2a1a37ef70c991,P48426,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.002841830253601,-2.0681711037953696,-7.806997776031494,-6.521052837371826,-6.600378513336182,-6.976143042246501,182.0,199.0,31.0
context,P40337,U,False,False,107,DIRAS2,199,262662210e50e265e3d4a15927654567467dd338b81f7e9efb7e0c77df3fe7f8,Q96HU8,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.861137787501017,-2.794351100921631,-10.390948295593262,-9.839369773864746,-8.065760612487793,-9.432026227315268,261.0,263.0,213.0
context,P40337,U,False,False,108,SKP2,424,0882738ecc195a7657da38a5512d99a4d254455062d0ef561b3ad17e7f9e0a96,Q13309,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.8524502913157146,-1.3785652319590251,-10.38363265991211,-7.758016109466553,-6.71890115737915,-8.286849975585938,155.0,89.0,115.0
context,P40337,U,False,False,109,ASB1,335,45ec7024afa5d318d4842e0da45e4ad36fa6ba7814ec0eca177bb6dd494fdebf,Q9Y576,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.9681444962819417,-1.5384790897369385,-9.637747764587402,-10.852789878845215,-5.768470287322998,-8.753002643585205,174.0,115.0,154.0
context,P40337,U,False,False,110,ARPC5,151,294087975c0916f44ef90052bf3463acf3aed81092f6f4dbca65fe96637e9a4f,O15511,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.7342804670333862,-1.5674329201380413,-9.563663482666016,-8.557659149169922,-5.830257415771484,-7.983860015869141,26.0,124.0,84.0
context,P40337,U,False,False,111,PANK3,370,d211f724098edc873310d04c52ca59daa7a509b9a976c8c35e557e5fc0fd5082,Q9H999,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.39949369430542,-1.6603412230809529,-8.49256420135498,-8.860249519348145,-10.016806602478027,-9.123206774393717,231.0,144.0,191.0
context,P40337,U,False,False,112,ZFAND5,213,6d3265893f2391ac3abd0f1c46f17f053d3ef879336109a6710d2a0e2c67d459,O76080,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.5399206479390461,-1.6179460684458415,-8.464076042175293,-8.678218841552734,-10.166449546813965,-9.102914810180664,113.0,137.0,189.0
context,P40337,U,False,False,113,SIVA1,175,09c997e9137254dc8ee630a299fd600193fc85590d62ec2655e43f373fda3054,O15304,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.283991972605387,-2.6708450317382812,-6.549972057342529,-6.5265092849731445,-6.406935691833496,-6.49447234471639,220.0,261.0,11.0
context,P40337,U,False,False,114,ENOPH1,261,2c2d66628317e4a941ec85d97b765f89042037ee827c60017122fd41afa70ef2,Q9UHY7,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.066746393839518,-1.0890934268633525,-9.098697662353516,-9.587433815002441,-7.941732883453369,-8.875954786936441,192.0,62.0,167.0
context,P40337,U,False,False,115,NUDT11,164,1e8838c9307a475b148a08dd905dd358fc2d8247f87dc3296b36cb71ce463b2a,Q96G61,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.4574926694234211,-1.4710687001546223,-9.931403160095215,-6.184199810028076,-6.713232040405273,-7.6096116701761884,104.0,103.0,59.0
context,P40337,U,False,False,116,SMYD5,418,bbf08f9ed14ecd849fbf6006f1714f2b6cfca0b941976cb14b9499c467e2bd51,Q6GMV2,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.031607468922933,-1.588399052619934,-10.984641075134277,-8.434425354003906,-9.39720630645752,-9.605424245198568,187.0,133.0,219.0
context,P40337,U,False,False,117,TYMS,313,d4978a79f2cd2a7fa529c8632ede803a9632661f71146ce517d787c3dc5aebdd,P04818,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.5548601945241294,-1.8063965638478596,-10.005085945129395,-5.207581996917725,-8.016536712646484,-7.743068218231201,239.0,164.0,69.0
context,P40337,U,False,False,118,CD5L,347,fea7caf64d30da35e7b67302ecf2b8c092d3ee8769cde0be1d8abe1e97588589,O43866,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-3.427012046178182,-2.2423158089319863,-12.569299697875977,-8.143421173095703,-11.532846450805664,-10.748522440592447,283.0,221.0,271.0
context,P40337,U,False,False,119,ACOT7,380,505d8d9ea5644d2a666fccb6593f5152cabdc4c35b55f8e734aad893434ab912,O00154,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.896384636561076,-0.914511039853096,-9.700760841369629,-6.025903701782227,-7.05534553527832,-7.594003359476726,163.0,41.0,58.0
context,P40337,U,False,False,120,TIPIN,301,928ff6c63e88c05a77425771145f8ebb11f75ff9c9b03bb562b58c0183f83695,Q9BVW5,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.8749029636383057,-1.5842842658360798,-8.728657722473145,-5.392709255218506,-5.538608551025391,-6.553325176239014,40.0,131.0,13.0
context,P40337,U,False,False,121,RAN,216,ccbbcb644fc94ada9c6fea150eec2e40cdb7c88ba7bffce8b71d19d8cd3e14f6,P62826,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.610138177871704,-2.500578999519348,-8.025858879089355,-7.493740081787109,-6.967695713043213,-7.4957648913065595,246.0,248.0,50.0
context,P40337,U,False,False,122,STAP1,295,7d666f4d666cdc7d0c6f09d357923d325b0a34e930d4f8798ffc7dd9b974ed50,Q9ULZ2,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.9239340027173361,-1.5475563605626423,-8.220892906188965,-7.775019645690918,-8.511667251586914,-8.169193267822266,45.0,119.0,102.0
context,P40337,U,False,False,123,ADA,363,f4124bbcd051f8182a69fa8eb7767b80cfc460fdd1a01eb6e8567315f1bc4b97,P00813,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.1033018032709756,-2.5589977900187173,-11.133267402648926,-10.546114921569824,-3.910306692123413,-8.529896338780722,196.0,254.0,136.0
context,P40337,U,False,False,124,SPMIP6,262,496a9abcbcc0e0c2868d4ae7b5e63e00a9e81746463efd6eba5d14efa0f5ce95,Q8NCR6,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.5273472468058267,-2.817572275797526,-8.662240028381348,-10.812009811401367,-10.225907325744629,-9.900052388509115,237.0,265.0,234.0
context,P40337,U,False,False,125,POU4F3,338,21b06e7f110ea69a51f0041dc8b7ec4a132d261de3336e281199b7ddf0c44477,Q15319,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.21401846408844,-1.1928900678952534,-9.051067352294922,-12.193486213684082,-10.750761032104492,-10.665104866027832,70.0,71.0,265.0
context,P40337,U,False,False,126,LANCL1,399,913f3e7d0e9043998523dd99b5f5418c1eb895860ff7705ba094da897f0a80f7,O43813,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.3324263095855713,-1.727160652478536,-9.565532684326172,-8.270919799804688,-7.603384971618652,-8.47994581858317,226.0,153.0,132.0
context,P40337,U,False,False,127,ACTL7B,415,21c605d52f71e34fd73a874c61e9df1e932be35db1be09d0b52f196daf2089be,Q9Y614,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.7607585589090984,-0.9570551514625549,-9.30076789855957,-6.203720569610596,-7.031067371368408,-7.511851946512858,143.0,47.0,51.0
context,P40337,U,False,False,128,TMOD4,345,0543ab13315741288c0774ad669429ba0d56997d4107e31621f95d5d8f4ea7c8,Q9NZQ9,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.2735698223114014,-2.8735768795013428,-10.851457595825195,-8.515314102172852,-8.421401977539062,-9.26272455851237,218.0,269.0,204.0
context,P40337,U,False,False,129,APOBEC3C,190,8a789f2a4db6719fafe988760dac1f57a12c3dd3a97f03f91489962181ed2623,Q9NRW3,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.6459449529647827,-1.0548382202784221,-8.19642448425293,-5.658459663391113,-9.31548023223877,-7.7234547932942705,125.0,57.0,68.0
context,P40337,U,False,False,130,KIAA1191,305,5242aaf55e69d7e2c6ec5e1b04bc1f17850f1d825cdf5468c4c9630cea38f12d,Q96A73,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.2016464869181314,-2.8806033531824746,-8.264880180358887,-6.751469612121582,-7.642490863800049,-7.552946885426839,210.0,270.0,55.0
context,P40337,U,False,False,131,DUSP6,381,a3c4d3b475ea0a5398eb20373665b8dca4241551e22af0208ad07803377fc514,Q16828,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.31620484590530396,-0.33768990635871887,-6.2619171142578125,-7.121090412139893,-4.573369979858398,-5.985459168752034,7.0,15.0,5.0
