U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank
background,P22681,U,False,False,265,FZD7,574,8ecc09d746ea0a01c7d6990b41faecbfb0e1afee82c84b509dea60851eaecf1c,O75084,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-3.3855481147766113,-3.4316356976826987,-7.8083696365356445,-8.470337867736816,-8.308501243591309,-8.195736249287924,288.0,246.0,46.0
background,P22681,U,False,False,266,UGT2B7,529,b278b42ab9dd97cdc232913059e552c49533c30b91ce59c487f20f18c9007840,P16662,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-3.3336726824442544,-3.377074639002482,-8.691632270812988,-9.814461708068848,-10.093026161193848,-9.533040046691895,282.0,242.0,110.0
background,P22681,U,False,False,267,MAPKAPK5,473,528542a10fef0b8a0f93112ede0727889adc00b81a2b3f9391b82d79d775531a,Q8IW41,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.5772703488667805,-2.8143560886383057,-11.305713653564453,-12.239127159118652,-7.26276969909668,-10.269203503926596,62.0,190.0,155.0
background,P22681,U,False,False,268,SELENOO,669,2afad154cc29898494edae40430bf7297c8816cf328feeb497280a72f349253a,Q9BVL4,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-3.0024779637654624,-3.3270328044891357,-7.84940767288208,-13.490650177001953,-9.25467300415039,-10.198243618011475,263.0,239.0,150.0
background,P22681,U,False,False,269,PLCH2,1416,288d543c8f77ba57bc698f78bcbb9152800537b4a0835d3a0c7ef35e88063297,O75038,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-2.2486700216929116,-2.899115800857544,-12.153953552246094,-11.008440971374512,-9.159392356872559,-10.773928960164389,181.0,197.0,194.0
background,P22681,U,False,False,270,SLC35F5,523,8386ad7a9e3f68ebf85140b47600988471501760808e60657ca10004c514ee54,Q8WV83,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-2.79377015431722,-3.4595967133839927,-10.267044067382812,-10.518401145935059,-8.776439666748047,-9.853961626688639,248.0,248.0,129.0
background,P22681,U,False,False,271,IL2RB,551,7b744774df6ab963b0953dd2974c0be7235559538321e68982813ac0656550b9,P14784,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.8685428301493328,-1.6981896956761677,-10.08528995513916,-9.096436500549316,-9.25399112701416,-9.478572527567545,107.0,75.0,107.0
background,P22681,U,False,False,272,STPG2,459,bbf0bde0f6f56aa15d16467c153c24fe24a8e27e15939a58bd4247a2e59f88ac,Q8N412,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-2.8231465816497803,-4.753238677978516,-13.474404335021973,-10.347129821777344,-13.61445140838623,-12.47866185506185,251.0,300.0,269.0
background,P22681,U,False,False,273,POFUT3,479,9dcca052a2538e1c4d6e1e981ca0c7a13186232157ed25b0d9bb6795541097c3,Q6P4F1,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.8022868235905964,-2.255010962486267,-5.906113147735596,-10.100626945495605,-8.95879077911377,-8.32184362411499,93.0,126.0,55.0
background,P22681,U,False,False,274,TBX5,518,eb8598e9c2c0a42c2d55a9898949fd16da65f7dc4c62a79a0404f5f44a697ba7,Q99593,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.2922024726867676,-0.8991324206193289,-11.006575584411621,-11.537845611572266,-9.332235336303711,-10.6255521774292,40.0,32.0,183.0
background,P22681,U,False,False,275,CCAR1,1150,39b083cb5fa6d7c8ad6800ae093afc7e47619bdd6dfeaf5e77f8cb1bb53b3335,Q8IX12,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.1002140045166016,-2.3995379209518433,-12.779221534729004,-13.061830520629883,-13.121070861816406,-12.987374305725098,29.0,136.0,283.0
background,P22681,U,False,False,276,SMPD3,655,6b1a7d62560af45f412f6a495e43ca192c67e874726289822ea5b03afeaec995,Q9NY59,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-0.8004342913627625,-1.0794346332550049,-8.944564819335938,-9.654166221618652,-6.643552780151367,-8.414094607035318,16.0,40.0,61.0
background,P22681,U,False,False,277,ATP1A2,1020,b6d090b3cc6fe8646de29faf12df30e95ecb18a1259625144f16ced8759dae5b,P50993,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-2.4017509619394937,-1.9486690362294514,-8.574735641479492,-6.727261543273926,-8.657684326171875,-7.986560503641765,200.0,100.0,32.0
background,P22681,U,False,False,278,SERGEF,458,68ea5d7ad62ab558cd1a24ab23916481006a1a9d24a0a2d8165dd9ade4630e51,Q9UGK8,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-3.1884374618530273,-2.7289166847864785,-9.833961486816406,-10.553351402282715,-9.129907608032227,-9.839073499043783,275.0,179.0,128.0
background,P22681,U,False,False,279,NLN,704,dd23c9eec0e91cd1f0dc088a32ef2b148599462ded9b6d9b1761b0cd11b58e23,Q9BYT8,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.9830989837646484,-3.0940725803375244,-8.770120620727539,-13.857478141784668,-9.608443260192871,-10.745347340901693,128.0,219.0,191.0
background,P22681,U,False,False,280,WDSUB1,476,4d9b81af2e3147ceb5f86d74089268b443b3e3d98fb67142726514837766c40a,Q8N9V3,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.286105712254842,-0.7229995230833689,-6.020322799682617,-8.351390838623047,-10.021186828613281,-8.130966822306315,39.0,24.0,41.0
background,P22681,U,False,False,281,ENTPD8,495,3f20c11685a86dff6e99cdf752c94239d954c7e3d9aa9d2ec2498a84e2740fdd,Q5MY95,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-2.7103021144866943,-2.5566487312316895,-8.635560989379883,-10.661985397338867,-10.161892890930176,-9.819813092549643,242.0,155.0,127.0
background,P22681,U,False,False,282,TACR3,465,96c20248410c00a2e2effa4c4fb5f008c5cbd1f86f186a371dea80a29eddab48,P29371,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-2.561007022857666,-2.614845037460327,-10.61290454864502,-9.726754188537598,-8.676170349121094,-9.671943028767904,223.0,163.0,120.0
background,P22681,U,False,False,283,IGF2BP2,599,c4825fecc4bc380e5bce3a3e3e9e00e83acbca438fbf1428a50d5b8fbd77cbb7,Q9Y6M1,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-3.18364151318868,-3.963663180669149,-13.150999069213867,-11.78520679473877,-11.450689315795898,-12.128965059916178,274.0,274.0,262.0
background,P22681,U,False,False,284,CHADL,762,135a424f544fa68a319bb05cd90d9ca38dafedea82c85916f8904540a549823b,Q6NUI6,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-2.121949076652527,-1.732287049293518,-6.66800594329834,-8.09766674041748,-8.752779960632324,-7.839484214782715,158.0,78.0,30.0
background,P22681,U,False,False,285,ADCY5,1261,df36269db8cb4155c4dcc1ba77d9134a2e61a4a4ea14c524b6d85541baac813c,O95622,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.4442493120829265,-0.8746003384391466,-6.1386919021606445,-7.278277397155762,-5.902706623077393,-6.439891974131267,47.0,31.0,9.0
background,P22681,U,False,False,286,MMS22L,1243,c9c05b3554300f88de7317e01bcbf05d69f378b6523d81e4aa1bae30cb27fb30,Q6ZRQ5,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.980407476425171,-2.992317279179891,-9.897478103637695,-11.961332321166992,-7.967577934265137,-9.942129453023275,127.0,210.0,132.0
background,P22681,U,False,False,287,COL16A1,1604,3981ffd87a879b10950ba329bc085d96717775a9ba668119ed7497ef6cf3374b,Q07092,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.8899956941604614,-1.8056756655375164,-7.404058456420898,-9.72106647491455,-8.939356803894043,-8.68816057840983,111.0,85.0,72.0
background,P22681,U,False,False,288,IRX1,480,f9ce639b86dbf97f4454dceadc03b74ef0870c49a6683712728d89719c59274a,P78414,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.4582709868748982,-0.7138314048449198,-7.340870380401611,-10.94033432006836,-6.835415840148926,-8.372206846872965,51.0,23.0,59.0
background,P22681,U,False,False,289,ANKRD26,1710,5be93c2be7e326b7c05dd71ea7a502b60f8e29648f54015180f598d47147f589,Q9UPS8,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.8588987588882446,-3.077524741490682,-11.021800994873047,-12.62308406829834,-9.53231430053711,-11.059066454569498,104.0,217.0,211.0
background,P22681,U,False,False,290,LENG9,501,0e8ed206ab1e43f831e8c88f84d55b31e99f95de6d946ae057a4b9b05c82cbd4,Q96B70,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.459121584892273,-0.26345263918240863,-8.419929504394531,-11.716348648071289,-6.485683917999268,-8.873987356821695,52.0,16.0,79.0
background,P22681,U,False,False,291,CNR1,472,4cf523e4f20641bd9bbbe1036fb5a523dba1b2bf3127cd5b69b0a6d2e2cc6314,P21554,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-2.0163364013036094,-1.1573457717895508,-10.103743553161621,-9.91707706451416,-11.130655288696289,-10.383825302124023,135.0,47.0,166.0
background,P22681,U,False,False,292,DDX11L8,907,211719c98eb554f545e5b24e6c8e2adcdc92402c11a590f20d1f6f332cbc0b3c,A8MPP1,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-2.522752602895101,-3.567315657933553,-10.770652770996094,-10.183412551879883,-8.876262664794922,-9.943442662556967,217.0,253.0,133.0
background,P22681,U,False,False,293,MATCAP2,520,cb9e8aade428b8f0b6e97c39ce80309be3e2c0e19f3b3217d48192b98d362e09,Q8NCT3,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-2.4202841917673745,-3.632191220919291,-10.935962677001953,-11.821996688842773,-11.237054824829102,-11.331671396891275,202.0,259.0,228.0
background,P22681,U,False,False,294,CCDC185,623,d596cbe02171749c8889d6570055cb899a53486d0d13b15ca342fb22ce03e0da,Q8N715,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.9346359570821126,-1.1220813194910686,-8.336216926574707,-8.893826484680176,-9.979265213012695,-9.069769541422525,120.0,44.0,87.0
background,P22681,U,False,False,295,PODXL2,605,dc23e0c8a291a3b29f0cf5264a067b2cbff42595854599440d3d9e6dc27c22d4,Q9NZ53,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-2.2867424885431924,-2.494924306869507,-8.631495475769043,-9.856745719909668,-10.945663452148438,-9.811301549275717,184.0,147.0,125.0
background,P22681,U,False,False,296,COG2,738,340a9338edb0878c24c4d49bc8d85c932d6e42bdf9f00ba7cb73f671753d88a6,Q14746,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.8697975873947144,-3.1880815823872886,-11.36861515045166,-13.051596641540527,-7.678685188293457,-10.699632326761881,108.0,226.0,188.0
background,P22681,U,False,False,297,FCRL5,977,5bdb053952ef7a0457676854b3d6757646861e6a22df3dcc4d5cb20a998fdbdf,Q96RD9,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.906510829925537,-3.1061367193857827,-9.183186531066895,-7.835664749145508,-7.279720783233643,-8.099524021148682,113.0,221.0,38.0
background,P22681,U,False,False,298,SNRK,765,eb6eb28a977f99a651fa45147d29f3768ae83e5e378e163c358162a85d3012d0,Q9NRH2,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-2.1382948557535806,-2.7324711879094443,-10.639533996582031,-8.90966510772705,-11.040303230285645,-10.196500778198242,161.0,180.0,149.0
background,P22681,U,False,False,299,MYBPH,477,d3b4d4aafa0f3f445eaa909366f2525b6edbde65a93889147144233b998e894a,Q13203,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-3.000393867492676,-5.088998953501384,-14.580100059509277,-12.622775077819824,-10.778782844543457,-12.660552660624186,262.0,301.0,277.0
background,P22681,U,False,False,300,MSL2,577,cc69d1025bd008516c6319695323caefc1ad3350cd60a7493a0fc004d21d35fb,Q9HCI7,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-3.0567869345347085,-2.8546340068181357,-10.697334289550781,-13.255782127380371,-9.57823657989502,-11.177117665608725,267.0,192.0,220.0
background,P22681,U,False,False,301,MAOA,527,92962676f214e5a64a684dcb0daea96f595b5c4ccf2e8db1315ae9d36623e43b,P21397,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-1.8382490873336792,-3.261164824167887,-10.873943328857422,-9.759749412536621,-8.328512191772461,-9.654068311055502,101.0,233.0,118.0
background,P22681,U,False,False,302,TRPC4,977,b2661d3fa2b00d7c20be9ad512373eaec77f7d0e189362e90ebc1faa6894c4d6,Q9UBN4,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-2.5532668431599936,-2.9701598485310874,-9.195516586303711,-8.819154739379883,-7.991037845611572,-8.668569723765055,222.0,204.0,70.0
background,P22681,U,False,False,303,LIN54,749,757bc35b61884136ee3d6df6687204eaf16c646335eb9c17a6d79d79b35ce0ac,Q6MZP7,False,EGFR,1210,dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246,P00533,original_six,False,-3.3720845381418862,-3.835285504659017,-14.18324089050293,-13.79907512664795,-12.555051803588867,-13.512455940246582,286.0,266.0,293.0
,,P,False,False,1,BCL2L11,198,394475cc5b09e2e0e97717eb7efd8e3a9a9abe5840a270058955914e57651e87,O43521,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-0.9792822400728861,0.7513763507207235,-3.5083348751068115,-4.595956325531006,-3.6624865531921387,-3.922259251276652,12.0,7.0,18.0
,,P,False,False,2,BAD,168,714a24434b02fc2e522a17668112b15546853e551c25e5ae45e91625d8aab59f,Q92934,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.266326904296875,0.3422282934188843,-5.297192573547363,-4.641768932342529,-3.585045337677002,-4.508002281188965,27.0,15.0,25.0
,,P,False,False,3,BBC3,193,7303d018c5b74b919ac27b3bdea3e46a1dc1220db7a0f53c160ae2ef5e1be807,Q9BXH1,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-0.21183940892418227,0.5386053224404653,-4.871813774108887,-6.716676235198975,-7.890207767486572,-6.492899258931478,3.0,9.0,90.0
context,O43521,U,False,False,4,NIPSNAP1,284,5e3531e92ee2c982350ba95a338be666498eb2aa8c0c899ecb4ffd403e9dd66b,Q9BPW8,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.6098485787709556,-1.5056082407633464,-6.293422222137451,-8.833767890930176,-11.176069259643555,-8.76775312423706,167.0,121.0,217.0
context,O43521,U,False,False,5,AKR1B15,316,2c7db613a1dcceebbdb6dc18f9a74481f063128359b8566ef054d2b33270efc1,C9JRZ8,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-4.329780737559001,-3.330482085545858,-8.479865074157715,-10.733002662658691,-6.791844367980957,-8.668237368265787,293.0,279.0,207.0
context,O43521,U,False,False,6,MRPS11,194,79e0b9ceb444979061abb5912e7a9400678af18bdc415dfb94ad7e5d0b337ba0,P82912,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.5504345099131265,-3.356760581334432,-6.9120869636535645,-11.59604263305664,-8.348679542541504,-8.952269713083902,267.0,282.0,226.0
context,O43521,U,False,False,7,MRRF,262,6a64a32f8cbedb4f19929f6429cae441de99779189cd7d5894c64b0405a01220,Q96E11,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.2089523474375405,-2.68459145228068,-5.813264846801758,-5.1840410232543945,-5.396321773529053,-5.464542547861735,238.0,250.0,54.0
context,O43521,U,False,False,8,KLK6,244,95a6d9dafd4a6b80f49ae48dd3aba141b33684f70afe0af7128957d767e0840d,Q92876,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.589477062225342,-2.6603453954060874,-5.833414077758789,-10.556319236755371,-7.933910846710205,-8.107881387074789,166.0,246.0,171.0
context,O43521,U,False,False,9,RPS3,243,b19ed740e19349873e90269592156769a66f859091c1eb70c68ca36a287fa594,P23396,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.1305602391560874,-1.826558768749237,-6.024247646331787,-6.079692840576172,-4.69165563583374,-5.598532040913899,227.0,160.0,61.0
context,O43521,U,False,False,10,MRPS12,138,b41639f3703a7d412a67d4c0490af69ffa164ab108e6d24303202cc34245ffb8,O15235,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.360970973968506,-1.6740049918492634,-6.027822971343994,-5.623915195465088,-8.881102561950684,-6.844280242919922,128.0,140.0,106.0
context,O43521,U,False,False,11,ECHDC2,292,46a5fc516a9b7a3a3c2e21e1817937d06509c7cfd9cd368f1789737dbd3fdc01,Q86YB7,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.099090019861857,-2.072486480077108,-8.543522834777832,-10.815784454345703,-7.782767295837402,-9.047358194986979,224.0,183.0,230.0
context,O43521,U,False,False,12,CCN6,354,ba6bce6e4945902e0a2c2366723d4a00ede3cc058c7c1e0fa8f18278a6fb0c76,O95389,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.5719871520996094,-2.243108034133911,-5.194189548492432,-9.220085144042969,-11.423969268798828,-8.61274798711141,163.0,200.0,204.0
context,O43521,U,False,False,13,NDUFA8,172,ba1a72a85a48a2bbc985402740b9cf958086f7022788f09087606c58d89963e2,P51970,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.7329576412836711,-2.9403812885284424,-7.97655725479126,-8.998505592346191,-8.21168327331543,-8.39558204015096,60.0,265.0,194.0
context,O43521,U,False,False,14,PPP3R2,170,e5eb8edaeafa49de59c0d3d56e07c4333ba77a4c12988510dbd2ee2c9aa3db43,Q96LZ3,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.469350020090739,-1.8563895622889202,-11.011762619018555,-9.806740760803223,-7.343739986419678,-9.387414455413818,147.0,166.0,243.0
context,O43521,U,False,False,15,COQ10B,238,5403f72c21e39cf00063ff34cd4af3a1f89be96b5c07c0e2d856252fea7f48a1,Q9H8M1,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.7448485692342122,-1.6561853090922039,-7.492010116577148,-2.468946695327759,-6.638464450836182,-5.533140420913696,63.0,137.0,57.0
context,O43521,U,False,False,16,PDHA2,388,3bbc671767ff8d3f1b2ea52acfefa255676f7eca2415bc9a89a8c045e5dfa013,P29803,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.2442332903544107,-2.532042980194092,-12.998586654663086,-9.602764129638672,-7.076803684234619,-9.892718156178793,117.0,230.0,269.0
context,O43521,U,False,False,17,GADD45GIP1,222,75a8931a97624227a055523af960a254781ec8621a57a64d234d3be31baa39f1,Q8TAE8,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.3789445161819458,0.43934206167856854,-6.891556739807129,-8.197757720947266,-6.3924784660339355,-7.160597642262776,37.0,13.0,120.0
context,O43521,U,False,False,18,NUDT13,352,a7a7789bdc8b57c994754e93172ef7445589f367be11fbf8b2504be9e0788f22,Q86X67,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.6479873657226562,-1.405328094959259,-4.9922261238098145,-12.233458518981934,-9.112200736999512,-8.779295126597086,54.0,110.0,218.0
context,O43521,U,False,False,19,NDUFAB1,156,43aa1cdb7bb3efd8b9d3a0610e7dfde2f8a390c7892e6a537e446ba96a8b6eff,O14561,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.086176633834839,-2.3714053630828857,-6.59707498550415,-5.161962509155273,-6.035434246063232,-5.931490580240886,222.0,212.0,71.0
context,O43521,U,False,False,20,TACO1,297,57a176b7d7e4dbc38cee984aa6939488a71c6877a4f2be4cb056454e9d3dc5ed,Q9BSH4,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.344045718510946,-1.6194098790486653,-11.171578407287598,-9.956914901733398,-11.058574676513672,-10.729022661844889,126.0,131.0,295.0
context,O43521,U,False,False,21,MSRB2,182,6ec5f2922bc88e1bc21c539a3fb86bb0acc9b3e16e994254722e35f4540c56d0,Q9Y3D2,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.2122138738632202,-0.9218538800875345,-5.527822494506836,-9.729863166809082,-6.69881534576416,-7.318833669026692,24.0,58.0,128.0
context,O43521,U,False,False,22,PFDN4,134,ae20432a873fc6eb8300e379c2cc3bb129de35876ddab39b8791a1017543d6bb,Q9NQP4,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-5.174449920654297,-3.7648256619771323,-7.9657087326049805,-7.553947448730469,-12.581345558166504,-9.367000579833984,303.0,293.0,242.0
context,O43521,U,False,False,23,SIRT4,314,236cf7141c9841a95e870c79da10f6152bc44c00ee3be8d650a63df3be2aa75c,Q9Y6E7,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.0676864782969155,-1.700261116027832,-6.310576438903809,-9.255758285522461,-8.811957359313965,-8.126097361246744,220.0,143.0,173.0
context,O43521,U,False,False,24,DUT,252,e1f81876efdc0beaa353f6e606c50edee6389f07fe0f7785a6501be80f75abdc,P33316,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.097484032313029,-2.315387765566508,-10.778993606567383,-8.88397216796875,-9.153532981872559,-9.605499585469564,100.0,206.0,253.0
context,O43521,U,False,False,25,MRPS34,218,72ba5b40369af0c9e3889fc9df83d7a20de5454aa36c33d6b0c0326e1bbdccf4,P82930,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.8032497962315877,-1.4634071588516235,-6.646047115325928,-7.554832458496094,-7.106646537780762,-7.102508703867595,68.0,116.0,113.0
context,O43521,U,False,False,26,MPG,298,5458b85388810180b89d4537bcb7c49bb945ba0531e69b178728ace9e87f57cb,P29372,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.5146988232930503,-1.7566996812820435,-9.833706855773926,-9.853647232055664,-7.938337326049805,-9.208563804626465,153.0,150.0,235.0
context,O43521,U,False,False,27,RIDA,137,80cb299053557525e26d817051db03af855798bad425cc1cbf9bdf46b7a627b7,P52758,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.341409762700399,-2.276710112889608,-5.225673198699951,-8.844342231750488,-3.3408846855163574,-5.803633371988933,248.0,203.0,68.0
context,O43521,U,False,False,28,PARK7,189,8c00caffdd00302d00ed1cca33741abae543f9c6a7b61edc3b5a0c286e88e181,Q99497,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.2418595949808755,-2.458753148714701,-10.226896286010742,-6.4094038009643555,-6.591375350952148,-7.742558479309082,241.0,222.0,152.0
