U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank
background,P04049,U,False,False,66,TSEN2,465,57e6edf18e7ae33f476f516a7efa524b2143018ab6a81bcd2cde6500bd046dc3,Q8NCE0,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.6809239784876506,-1.748510440190633,-8.002813339233398,-8.609960556030273,-6.777585506439209,-7.796786467234294,141.0,184.0,149.0
background,P04049,U,False,False,67,AFG1L,481,14c937dedb42728f36c708c2aa1e7fe0c184f2f61e771ffc9dffab9eeff33506,Q8WV93,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.4664649963378906,-2.635393261909485,-10.182811737060547,-9.44148063659668,-9.655912399291992,-9.76006825764974,115.0,244.0,254.0
background,P04049,U,False,False,68,TMEM201,666,0a5d17ef11a9cc8ba839bc4f966863582f15a18681be9af7e48649ec1226cf62,Q5SNT2,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.7545327544212341,0.0398297111193339,-10.912100791931152,-10.945345878601074,-11.409046173095703,-11.088830947875977,35.0,48.0,285.0
background,P04049,U,False,False,69,SUSD4,490,868c124a703e0a6d84c73d4addb121d7fb8786414b4f935ac32b9600c6b7f7f4,Q5VX71,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.7577168146769206,-2.0863300959269204,-12.169133186340332,-10.899312019348145,-9.185090065002441,-10.751178423563639,152.0,217.0,280.0
background,P04049,U,False,False,70,SLCO6A1,719,1481ef5ead9d55a09e97cfaf9362b2a4b58b12f11b98d4942f6e62d434b9062e,Q86UG4,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-5.5689568519592285,-6.2849734624226885,-9.961807250976562,-13.818739891052246,-13.245787620544434,-12.342111587524414,303.0,303.0,298.0
background,P04049,U,False,False,71,EARS2,523,4e28646f1c91c203231419eb2e672c476349b3ad9568c7328cefbe5258089647,Q5JPH6,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.224996248881022,-2.6455589135487876,-8.64328670501709,-7.5519866943359375,-5.348466396331787,-7.1812465985616045,205.0,246.0,100.0
background,P04049,U,False,False,72,ZNF619,560,5b699e3d26ae754683a6e45d99952343cc804683b63071464011fcf32529d68a,Q8N2I2,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-3.2163120110829673,-3.0216050942738852,-7.998387813568115,-7.6993303298950195,-8.936302185058594,-8.211340109507242,278.0,265.0,180.0
background,P04049,U,False,False,73,VIPAS39,493,d120cddffea9d2e50c5eab904f68823176ffae91cd0e3178dbe90a9f78bad71c,Q9H9C1,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.581555167833964,-0.5184649725755056,-6.440757751464844,-6.298551559448242,-4.3887038230896,-5.7093377113342285,26.0,92.0,27.0
background,P04049,U,False,False,74,SNW1,536,9b024ea8d7b4f9eb296ce8467e73d1b5fd17628fc34c2ca053755d33162c88bc,Q13573,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.2110613981882732,-2.521394689877828,-6.781225681304932,-6.162591934204102,-7.094149112701416,-6.679322242736816,79.0,242.0,78.0
background,P04049,U,False,False,75,FGFR3,806,9c4089da85ef3c06dde2c14def7afc4a2e1452947ca9abf34025f90a101db770,P22607,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.8658780256907146,-2.729407787322998,-8.536270141601562,-9.709980964660645,-9.058399200439453,-9.101550102233887,162.0,253.0,225.0
background,P04049,U,False,False,76,CDS2,445,5c7f7e597afea2aab583cc1ef094f67984395d4ae00412212cd0506ac2a7c555,O95674,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.278817653656006,-2.9479900201161704,-8.874650001525879,-10.572941780090332,-10.460993766784668,-9.969528516133627,208.0,262.0,264.0
background,P04049,U,False,False,77,CYP1A2,516,db82445986c3c5c7bcb87120e3f23fa9423893de8fb554f183c5c666088f41ef,P05177,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.224441130956014,-2.6992934544881186,-11.544414520263672,-10.742047309875488,-10.696325302124023,-10.99426237742106,82.0,250.0,283.0
background,P04049,U,False,False,78,LONRF2,754,39408b074bd7b58abef035afd652fb06c0d966aaa9e5177c9f9f8159f6be0766,Q1L5Z9,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.6613588333129883,-0.24929515520731607,-6.647060394287109,-6.8719162940979,-5.7462921142578125,-6.421756267547607,29.0,71.0,59.0
background,P04049,U,False,False,79,DHX36,1008,a2a7b1b56a5a06b0b89d91f032352c7c916c73f6b561a5e753758b959110241d,Q9H2U1,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.849666158358256,-2.357884168624878,-8.533672332763672,-9.160015106201172,-6.587077617645264,-8.09358835220337,161.0,232.0,172.0
background,P04049,U,False,False,80,FSCN1,493,2b786a6db716e3e887b22be571240bab2f5ece00a09ed5d79924f54bbed70aba,Q16658,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-4.305712540944417,-2.964592536290487,-7.058767795562744,-7.272768974304199,-9.606169700622559,-7.979235490163167,300.0,264.0,162.0
background,P04049,U,False,False,81,PDLIM1,329,35583db46f26e270e0ea8d841c0c113d3218a65ac07c6c8c71ee1760594cda6d,O00151,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.17626206576824188,0.6496768842140833,-6.904756546020508,-6.181987762451172,-8.691678047180176,-7.259474118550618,12.0,17.0,104.0
background,P04049,U,False,False,82,GAB2,676,b03a8c9bd3e43036f061136e9747bdb07c4a41289b0991a2276e3de824cb3061,Q9UQC2,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.3899772961934407,-0.6281295816103617,-5.444782257080078,-6.468029499053955,-6.480145454406738,-6.130985736846924,107.0,100.0,47.0
background,P04049,U,False,False,83,PGBD1,809,b64f124bac81776bc77032f2b6110955f1db1595c8c8f67c1454c9918e9e6af7,Q96JS3,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.760894219080607,-1.8765616416931152,-8.713263511657715,-9.947491645812988,-7.557370185852051,-8.739375114440918,253.0,195.0,205.0
background,P04049,U,False,False,84,PRKACG,351,591397ef57f714f1939e30a9f006ce11d50e3fa7aeaceeee4ca4602089a50e33,P22612,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.4548800786336265,-2.8591346740722656,-6.462163925170898,-7.661678314208984,-7.935280799865723,-7.353041013081868,230.0,258.0,110.0
background,P04049,U,False,False,85,TRIM35,493,ce4a4ebdeebaa808345bcb094f6ac44989145d4cc3df6f15002cb8980978e5bc,Q9UPQ4,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.7775474588076273,0.3474527895450592,-6.8312788009643555,-6.627868175506592,-4.535139083862305,-5.998095353444417,38.0,30.0,37.0
background,P04049,U,False,False,86,SYBU,663,3ec8cff5fb99a489aefb17a3816725cc8d63e45a77102cef665d71ecc62976e2,Q9NX95,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.041207218542695045,1.0598357617855072,-5.864337921142578,-7.422419548034668,-2.9969136714935303,-5.427890380223592,6.0,6.0,15.0
background,P04049,U,False,False,87,NDUFS1,727,30b80fc412ae4a00d34b36e76c2805470bff1ac8c20265f97908ef18ec521ca7,P28331,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.8398876190185547,-1.9935603539148967,-10.29364013671875,-6.899664402008057,-10.482500076293945,-9.225268205006918,261.0,207.0,229.0
background,P04049,U,False,False,88,ZNF592,1267,100166058c543435fbbc47eb7d1c1e1be6a7cc00b4b76b06226e74f9cd42fd5e,Q92610,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.18830943107605,-0.754768451054891,-9.634500503540039,-9.861395835876465,-7.7736592292785645,-9.08985185623169,199.0,113.0,223.0
background,P04049,U,False,False,89,GRIN3A,1115,03152ba679c4454fc789615d78d0ea579615a1e6753e172646a69ac5294c2776,Q8TCU5,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.5500860214233398,-2.2763957182566323,-11.905048370361328,-12.64362621307373,-11.015893936157227,-11.854856173197428,131.0,225.0,294.0
background,P04049,U,False,False,90,AGFG1,562,c27e0a475f18c221b157141cf50f9cc0bdd370d17e95ca1301a9cc99fb3b40d3,P52594,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-3.064732551574707,-1.783722162246704,-9.677041053771973,-8.808073043823242,-8.143868446350098,-8.876327514648438,271.0,185.0,215.0
background,P04049,U,False,False,91,INF2,1249,b19db2ebbfc133ce87a483b18e747f3aebb59aa94adbb9c56ee019eaf74108fe,Q27J81,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.875898838043213,-0.6520685354868571,-8.129181861877441,-7.654238224029541,-7.349339962005615,-7.710920015970866,262.0,103.0,142.0
background,P04049,U,False,False,92,TEKT2,430,8e9b090d0c1cf8184a00cc6e641f8e93dafd52802a4215c2aa0bd1a3b4e33e0c,Q9UIF3,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.2815498908360798,0.18974111477533975,-9.097012519836426,-6.2098565101623535,-7.073698043823242,-7.460189024607341,88.0,41.0,121.0
background,P04049,U,False,False,93,SIRT7,400,34ffd0d733956315a3e7f397559509e0e49be81e544bbacc713eaf6834591d45,Q9NRC8,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.329898436864217,-1.0323264102141063,-8.569167137145996,-7.286193370819092,-6.0621867179870605,-7.305849075317383,95.0,134.0,108.0
background,P04049,U,False,False,94,ADAMTSL5,481,49d2bcd69d651fc4d5c779c770f67a4c2e75a8da4eae6da26e94574214657de4,Q6ZMM2,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.162440856297811,-0.560985247294108,-10.308324813842773,-7.641238689422607,-8.357514381408691,-8.769025961558023,197.0,94.0,207.0
background,P04049,U,False,False,95,PLA2G3,509,0af2fd47dc590982040312618920cd4ad4bfc322043fffb0084b4338a46120d1,Q9NZ20,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-4.216949939727783,-2.7230735619862876,-8.400904655456543,-10.743119239807129,-5.424639701843262,-8.189554532368978,297.0,251.0,177.0
background,P04049,U,False,False,96,PGLYRP3,341,176cec8b31231639f8be5c35ee2175bc0df169f608355d127eb07b7a0a6ac4f9,Q96LB9,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-4.311266263326009,-5.195735613505046,-12.825260162353516,-10.94597053527832,-12.90848445892334,-12.226571718851725,301.0,301.0,296.0
background,P04049,U,False,False,97,CCNT2,730,8a8be6b0927fe0dd4f3ead411ea71938dfab6c6c430f85cc81ef2aff0b8239cb,O60583,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.7236208120981853,-0.9645821650822958,-9.284500122070312,-8.972505569458008,-8.242729187011719,-8.833244959513346,143.0,130.0,212.0
background,P04049,U,False,False,98,SYT7,403,94903cc6d1261a206a8e101ba208f00a958d0e11195c6077519851c507ae9dcb,O43581,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.8828393618265787,-0.40174467364947003,-7.11185884475708,-4.762650966644287,-7.8339524269104,-6.569487412770589,49.0,80.0,71.0
background,P04049,U,False,False,99,SPATA1,459,d6b18a35bac6cf593489de810d6e00527d48bd116b35b93e5bfe6dafa93f53dc,Q5VX52,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.9396402835845947,-0.4310538371404012,-7.7889404296875,-9.73430061340332,-6.982875347137451,-8.168705463409424,173.0,84.0,175.0
background,P04049,U,False,False,100,ACTL6A,429,a6dbc50f8caac2c85a2b66a2a880e57de5c73671387b960b98820eb6b71dc02f,O96019,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-3.8406693935394287,-3.4483381112416587,-8.13351058959961,-6.988154888153076,-7.836307048797607,-7.652657508850098,294.0,280.0,133.0
background,P04049,U,False,False,101,KRT76,638,1478558bb131cc2dcbc00d6f3b63c5a0aae6c07bb0e384d3369fc6ff678463c6,Q01546,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.21183133001128832,-0.44967135787010193,-6.374627590179443,-7.102807998657227,-5.990818023681641,-6.4894178708394366,14.0,85.0,64.0
background,P04049,U,False,False,102,JRKL,524,d569dfccbd5ea4faa43182fb3796b3bb742f0968f4a4ada945f807ed636694e1,Q9Y4A0,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.572631518046061,-2.374936898549398,-5.506582736968994,-8.235434532165527,-7.296894073486328,-7.012970447540283,243.0,233.0,93.0
background,P04049,U,False,False,103,GXYLT2,443,98f13c0d4d1f5549007764a6fb3f71452f57499ccfee5aa9ba1d24dae40e2b54,A0PJZ3,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-3.7360591093699136,-3.889009475708008,-5.535516262054443,-8.236276626586914,-10.813243865966797,-8.19501225153605,291.0,290.0,178.0
context,P15056,U,False,False,104,NFKB2,900,d93e784edb1dfe8f1af2e1ba7d9891a3e7040a1d795ff9291cb70cb52a3e65d9,Q00653,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.6942519942919413,-0.3572873001297315,-10.521467208862305,-7.46900749206543,-5.579769134521484,-7.856747945149739,31.0,78.0,153.0
context,P15056,U,False,False,105,TTLL4,1199,588142d5e7e740c97de5c16ef4ac2951eb0667b8587abc01e39d94bb2a28c2d1,Q14679,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-3.6211229960123696,-3.296422004699707,-8.332967758178711,-8.324735641479492,-10.557172775268555,-9.071625391642252,289.0,276.0,222.0
context,P15056,U,False,False,106,WARS1,471,7f953b08cbe3d816e5093183350e3b80e092fe64e78e2880ddaf03c886a485c1,P23381,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.7390384674072266,-3.901085456212362,-8.550850868225098,-8.554659843444824,-12.333680152893066,-9.813063621520996,252.0,291.0,256.0
context,P15056,U,False,False,107,PGR,933,55af49dbd176eaddc736537238e00422c66a0de2d3ff6fb967010908ca36a64d,P06401,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.2173442045847573,-1.9867755969365437,-10.338325500488281,-12.192376136779785,-7.135665416717529,-9.8887890179952,204.0,205.0,261.0
context,P15056,U,False,False,108,URI1,535,49162c510cdb5a79943ab0915c9de494815ff94c43d7a43aa5ad2f6e134bc5dd,O94763,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.212267796198527,-0.7028677562872568,-9.086910247802734,-9.44968318939209,-7.420434951782227,-8.652342796325684,80.0,107.0,197.0
context,P15056,U,False,False,109,NLRC3,1065,09ec150847376204f4b0436920dc5623ce9ff39018cf7847bb7b1773b0499423,Q7RTR2,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.322650988896688,-1.331997275352478,-8.628610610961914,-10.422598838806152,-6.013979911804199,-8.355063120524088,212.0,159.0,184.0
context,P15056,U,False,False,110,CYTH3,400,4ff928ed0b2c5ed98d893799c63cca067fe0c69ca53778048468fed963c94319,O43739,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.4923733075459797,-1.6615896622339885,-6.379265785217285,-7.242919445037842,-7.286660671234131,-6.969615300496419,123.0,178.0,89.0
context,P15056,U,False,False,111,RIPK2,540,d9fc79386f5526c967b0d5b31bf5d0a5c90e715870f3b6c45418a179469d91cf,O43353,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.9086342652638753,-1.3444254000981648,-10.476795196533203,-7.986851215362549,-7.45025110244751,-8.63796583811442,167.0,160.0,196.0
context,P15056,U,False,False,112,BTBD3,522,8136c06f165a1c2f87276c964223f53dbd079853851b7707878ddaa41a229443,Q9Y2F9,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.298096736272176,-0.5833058754603068,-9.091957092285156,-10.912134170532227,-6.366055965423584,-8.790049076080322,91.0,95.0,209.0
context,P15056,U,False,False,113,KBTBD7,684,5a9d2fb7a6a8b5e82b51333c7eff7b32c4e4d639f6750960995edf259718d71e,Q8WVZ9,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.6730310122172039,-1.1074166893959045,-8.316061019897461,-7.79721212387085,-6.99798583984375,-7.7037529945373535,140.0,144.0,140.0
context,P15056,U,False,False,114,MAPK8IP2,824,26e7a498aacb19062c32fdbfda2a9e113fdac22c12854524933c893be747dea1,Q13387,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.045882172882556915,0.5560966928799947,-6.9329986572265625,-7.417232513427734,-5.212087631225586,-6.520772933959961,7.0,19.0,66.0
context,P15056,U,False,False,115,NPTX1,432,2e9496b01999fff2c2e7d658adc7e483859714be26a56a3f833367daf6837ca9,Q15818,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.4490060806274414,-3.970475514729818,-9.981480598449707,-9.891023635864258,-8.61583137512207,-9.496111869812012,228.0,292.0,245.0
context,P15056,U,False,False,116,MARK1,795,176199afb705c1ca8070a539b7a0be426bb7d62f2001c8588526004be803672b,Q9P0L2,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.5327478448549906,0.16351969043413797,-4.876844882965088,-4.725744247436523,-4.734577655792236,-4.779055595397949,25.0,42.0,5.0
context,P15056,U,False,False,117,TRMT5,509,e595fc95f2201a449371acfb392ae27439d70ee8d445b36a2dd5dc9cb819c2ff,Q32P41,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.7325492699940999,-2.4588434298833213,-10.873922348022461,-9.087630271911621,-13.645304679870605,-11.202285766601562,146.0,238.0,286.0
context,P15056,U,False,False,118,PLEKHG5,1006,f4f29509d4b66247407ff9c530a3b8b7e9f21591af8f1cbc206bbb9d35d84092,O94827,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.7441014846165974,0.3894971211751302,-5.53410530090332,-6.361465930938721,-6.159490585327148,-6.0183539390563965,147.0,27.0,39.0
context,P15056,U,False,False,119,AP2A2,939,6bd11719ea8bf56c1a0b391d544161d79cfd5575f7f509fa0da5394d07895b25,O94973,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.931888222694397,-1.8278019428253174,-6.867834568023682,-6.559711933135986,-7.110212326049805,-6.845919609069824,170.0,192.0,84.0
context,P15056,U,False,False,120,LZTS2,669,577840dd6d6d84e321854567bac1aa1f09534df5bcbbf385eab191235c76291f,Q9BRK4,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.6675377090771993,0.3460303544998169,-5.841517925262451,-7.584961891174316,-2.901190757751465,-5.442556858062744,30.0,31.0,18.0
context,P15056,U,False,False,121,ATG16L2,619,c780f1a1b59b76e4ea7448ed7aa6747c5445ed7d2e85d080896ffb17c6c66e0e,Q8NAA4,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.292986790339152,-0.7766072750091553,-7.691311359405518,-7.4732890129089355,-5.108144283294678,-6.75758155186971,90.0,115.0,82.0
context,P15056,U,False,False,122,N4BP3,544,af9bafb4caa068de71a0bcd852f44fe59009ab677066cc9186292eb3d9f91c5b,O15049,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.3274512439966202,0.5917344490687052,-6.86782169342041,-5.624750137329102,-2.0390264987945557,-4.8438661098480225,19.0,18.0,6.0
context,P15056,U,False,False,123,ZBED4,1171,de5053f78cd2a2e2e7f13afbec90ca362c266d0fb2e9ab2bee4b33c19412ed47,O75132,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.8128418525060017,-0.7371420661608378,-9.950883865356445,-8.768314361572266,-10.882165908813477,-9.867121378580729,157.0,111.0,259.0
context,P15056,U,False,False,124,LPXN,386,3dca755a0e8feeb6964b19f68d2c263ddba42070eb05bb66f16c4545a1459309,O60711,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.1968460083007812,-0.1809925635655721,-5.867003917694092,-5.6856560707092285,-5.485546112060547,-5.679402033487956,77.0,67.0,26.0
context,P15056,U,False,False,125,TSKS,592,e599ae05b24a47eec96c4f17c824f0a98b6fec93ac35db2121e8d74037bda927,Q9UJT2,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.7888891100883484,1.020751158396403,-7.933956146240234,-5.48420524597168,-5.750415325164795,-6.389525572458903,39.0,7.0,56.0
context,P15056,U,False,False,126,SCG3,468,43eb5c5c7ccb866801d0a57fe5b98f4ec3b23a9dd77dcaaf56d5d617d88f5e88,Q8WXD2,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.1498550573984783,-1.8032429218292236,-12.176679611206055,-10.920683860778809,-11.625114440917969,-11.574159304300943,72.0,188.0,292.0
context,P15056,U,False,False,127,DHX29,1369,a9f5a9f72a0a9f4baa5e2c5dadcd5de28b9b7d94420f8fba2f36dffa95e4c7d1,Q7Z478,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.2350929578145347,-2.1658472220102944,-9.41405963897705,-10.005596160888672,-8.068914413452148,-9.162856737772623,206.0,221.0,227.0
context,P15056,U,False,False,128,NLRP12,1061,bce6651626bc9258af23c58ddfbca47d706459e69af5549240221e21b61f6d46,P59046,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.0774358113606772,-1.563215176264445,-10.895687103271484,-9.840295791625977,-5.517166614532471,-8.751049836476644,191.0,174.0,206.0
context,P15056,U,False,False,129,PLOD2,737,6109f253f8c90a70c52e4952892c084436febce991d090f89231b8494689698a,O00469,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-3.0726699829101562,-3.2503244876861572,-8.841939926147461,-8.371577262878418,-8.938538551330566,-8.717351913452148,272.0,275.0,201.0
context,P15056,U,False,False,130,KIF16B,1317,b3135505e09c26467d13efb309c6a4a7dae381d5902b8d8976dffaa1ff11a70d,Q96L93,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.3431615829467773,-0.6447518368562063,-6.607665061950684,-6.0360612869262695,-5.9225544929504395,-6.188760280609131,98.0,101.0,49.0
context,P15056,U,False,False,131,INPP5E,644,dee4d5c1a942e96fa77c8612a7788ad3d0662f74025d8d9f474f2d179822f19c,Q9NRR6,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.1544750928878784,-0.49764955043792725,-6.2111616134643555,-6.953695297241211,-4.2760233879089355,-5.813626766204834,73.0,90.0,31.0
